Disruption ID,Begin,End,Last Update,Cause,Severity,Title,Message,Tags
9d5dd08c-1fab-11ef-bc03-0a58a9feac02,20240617T230900,20240618T064500,20240601T021221,TRAVAUX,BLOQUANTE,Bus N34 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne N34 sera déviée : les arrêts situés entre Charonne - Keller et Gare de Lyon - Diderot ne seront plus desservis en direction de Gare de Lyon. Quand : lundi 17 juin 2024, de 23h09 à 06h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
a371049e-1fab-11ef-98ab-0a58a9feac02,20240603T210000,20240604T064500,20240601T021231,TRAVAUX,BLOQUANTE,Bus N34 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne N34 sera déviée : les arrêts situés entre Porte de Bagnolet et Gambetta ne seront plus desservis en direction de Gare de Lyon. Quand : à partir du lundi 3 juin 2024, jusqu'au vendredi 7 juin 2024, les lundis, mardis, mercredis et jeudis de 21h00 à 06h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
a371049e-1fab-11ef-98ab-0a58a9feac02,20240604T210000,20240605T064500,20240601T021231,TRAVAUX,BLOQUANTE,Bus N34 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne N34 sera déviée : les arrêts situés entre Porte de Bagnolet et Gambetta ne seront plus desservis en direction de Gare de Lyon. Quand : à partir du lundi 3 juin 2024, jusqu'au vendredi 7 juin 2024, les lundis, mardis, mercredis et jeudis de 21h00 à 06h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
a371049e-1fab-11ef-98ab-0a58a9feac02,20240605T210000,20240606T064500,20240601T021231,TRAVAUX,BLOQUANTE,Bus N34 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne N34 sera déviée : les arrêts situés entre Porte de Bagnolet et Gambetta ne seront plus desservis en direction de Gare de Lyon. Quand : à partir du lundi 3 juin 2024, jusqu'au vendredi 7 juin 2024, les lundis, mardis, mercredis et jeudis de 21h00 à 06h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
a371049e-1fab-11ef-98ab-0a58a9feac02,20240606T210000,20240607T064500,20240601T021231,TRAVAUX,BLOQUANTE,Bus N34 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne N34 sera déviée : les arrêts situés entre Porte de Bagnolet et Gambetta ne seront plus desservis en direction de Gare de Lyon. Quand : à partir du lundi 3 juin 2024, jusqu'au vendredi 7 juin 2024, les lundis, mardis, mercredis et jeudis de 21h00 à 06h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
2c0bff8e-1fac-11ef-98ab-0a58a9feac02,20240516T223000,20240718T081500,20240601T021620,TRAVAUX,BLOQUANTE,Bus N11 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne N11 est déviée : les arrêts situés entre Palais Royal - Musée du Louvre et Charles de Gaulle - Étoile - Grande Armée ne sont plus desservis en direction de Pont de Neuilly. Reprise estimée : jeudi 18 juillet 2024, à partir de 07h30. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
591c6906-1fb0-11ef-98ab-0a58a9feac02,20240601T223000,20240602T034500,20240601T024614,PERTURBATION,BLOQUANTE,Bus N61 : Piétonisation de voirie - Arrêt(s) non desservi(s),"<p>La ligne N61 sera déviée : les arrêts situés entre Pont Mirabeau et Pont de Grenelle - Place Fernand Forest ne seront plus desservis en direction de Gare Montparnasse. Quand : samedi 1 juin 2024, de 22h30 à 03h00. Raison : piétonisation de voirie.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
b7e66bf0-1fb3-11ef-9544-0a58a9feac02,20240604T020000,20240608T054500,20240601T031021,TRAVAUX,BLOQUANTE,Bus N24 : Travaux - Arrêt(s) non desservi(s),"<p>L'arrêt Caron de la ligne N24 ne sera pas desservi en direction de Châtelet. Quand : à partir du mardi 4 juin 2024, jusqu'au samedi 8 juin 2024. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
41a0fa68-1fb4-11ef-98ab-0a58a9feac02,20240516T223000,20240718T081500,20240601T031412,TRAVAUX,BLOQUANTE,Bus N11 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne N11 est déviée : les arrêts situés entre Charles de Gaulle - Étoile - Grande Armée et Quai François Mitterrand ne sont plus desservis en direction de Château de Vincennes. Reprise estimée : jeudi 18 juillet 2024, à partir de 07h30. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
5f87324e-1fb5-11ef-9544-0a58a9feac02,20240513T223000,20240622T084500,20240601T032212,TRAVAUX,BLOQUANTE,Bus N16 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne N16 est déviée : les arrêts situés entre Opéra et Rome - Haussmann ne sont plus desservis en direction de Pont de Levallois. Reprise estimée : samedi 22 juin 2024, à partir de 08h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
