Disruption ID,Begin,End,Last Update,Cause,Severity,Title,Message,Tags
e046aa18-6d90-11ee-86fe-0a58a9feac02,20240316T070000,20240316T100000,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"<p>⚠️Prolongation -Ligne 8 - <span style=""color:#1B2B39;"">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix, Hôtel de Ville, Paul Vaillant Couturier, Jean Borderel, Salle Jean Villar et Héloïse ne seront pas desservis dans les deux sens de circulation</strong></p><p><strong>✅L'arrêt Petit Marly en direction de la Gare d'Argenteuil sera reporté à l'arrêt Petit Marly de l'itinéraire marché.</strong></p><p style=""text-align:justify;""><span style=""color:#1B2B39;"">Vous avez la possibilité de vous reporter aux arrêts «&nbsp;Labrière RATP&nbsp;» (situé au niveau du 35 rue Alfred Labrière en direction de Bérionne et au niveau du 42 rue Alfred Labrière en direction de la Gare d’Argenteuil</span></p><p style=""text-align:justify;"">&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée&nbsp;&nbsp;</p>",Actualité
e046aa18-6d90-11ee-86fe-0a58a9feac02,20240317T070000,20240317T100000,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"<p>⚠️Prolongation -Ligne 8 - <span style=""color:#1B2B39;"">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix, Hôtel de Ville, Paul Vaillant Couturier, Jean Borderel, Salle Jean Villar et Héloïse ne seront pas desservis dans les deux sens de circulation</strong></p><p><strong>✅L'arrêt Petit Marly en direction de la Gare d'Argenteuil sera reporté à l'arrêt Petit Marly de l'itinéraire marché.</strong></p><p style=""text-align:justify;""><span style=""color:#1B2B39;"">Vous avez la possibilité de vous reporter aux arrêts «&nbsp;Labrière RATP&nbsp;» (situé au niveau du 35 rue Alfred Labrière en direction de Bérionne et au niveau du 42 rue Alfred Labrière en direction de la Gare d’Argenteuil</span></p><p style=""text-align:justify;"">&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée&nbsp;&nbsp;</p>",Actualité
e046aa18-6d90-11ee-86fe-0a58a9feac02,20240318T070000,20240318T100000,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"<p>⚠️Prolongation -Ligne 8 - <span style=""color:#1B2B39;"">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix, Hôtel de Ville, Paul Vaillant Couturier, Jean Borderel, Salle Jean Villar et Héloïse ne seront pas desservis dans les deux sens de circulation</strong></p><p><strong>✅L'arrêt Petit Marly en direction de la Gare d'Argenteuil sera reporté à l'arrêt Petit Marly de l'itinéraire marché.</strong></p><p style=""text-align:justify;""><span style=""color:#1B2B39;"">Vous avez la possibilité de vous reporter aux arrêts «&nbsp;Labrière RATP&nbsp;» (situé au niveau du 35 rue Alfred Labrière en direction de Bérionne et au niveau du 42 rue Alfred Labrière en direction de la Gare d’Argenteuil</span></p><p style=""text-align:justify;"">&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée&nbsp;&nbsp;</p>",Actualité
e046aa18-6d90-11ee-86fe-0a58a9feac02,20240319T070000,20240319T100000,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"<p>⚠️Prolongation -Ligne 8 - <span style=""color:#1B2B39;"">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix, Hôtel de Ville, Paul Vaillant Couturier, Jean Borderel, Salle Jean Villar et Héloïse ne seront pas desservis dans les deux sens de circulation</strong></p><p><strong>✅L'arrêt Petit Marly en direction de la Gare d'Argenteuil sera reporté à l'arrêt Petit Marly de l'itinéraire marché.</strong></p><p style=""text-align:justify;""><span style=""color:#1B2B39;"">Vous avez la possibilité de vous reporter aux arrêts «&nbsp;Labrière RATP&nbsp;» (situé au niveau du 35 rue Alfred Labrière en direction de Bérionne et au niveau du 42 rue Alfred Labrière en direction de la Gare d’Argenteuil</span></p><p style=""text-align:justify;"">&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée&nbsp;&nbsp;</p>",Actualité
e046aa18-6d90-11ee-86fe-0a58a9feac02,20240320T070000,20240320T100000,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"<p>⚠️Prolongation -Ligne 8 - <span style=""color:#1B2B39;"">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix, Hôtel de Ville, Paul Vaillant Couturier, Jean Borderel, Salle Jean Villar et Héloïse ne seront pas desservis dans les deux sens de circulation</strong></p><p><strong>✅L'arrêt Petit Marly en direction de la Gare d'Argenteuil sera reporté à l'arrêt Petit Marly de l'itinéraire marché.</strong></p><p style=""text-align:justify;""><span style=""color:#1B2B39;"">Vous avez la possibilité de vous reporter aux arrêts «&nbsp;Labrière RATP&nbsp;» (situé au niveau du 35 rue Alfred Labrière en direction de Bérionne et au niveau du 42 rue Alfred Labrière en direction de la Gare d’Argenteuil</span></p><p style=""text-align:justify;"">&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée&nbsp;&nbsp;</p>",Actualité
e046aa18-6d90-11ee-86fe-0a58a9feac02,20240321T070000,20240321T100000,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"<p>⚠️Prolongation -Ligne 8 - <span style=""color:#1B2B39;"">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix, Hôtel de Ville, Paul Vaillant Couturier, Jean Borderel, Salle Jean Villar et Héloïse ne seront pas desservis dans les deux sens de circulation</strong></p><p><strong>✅L'arrêt Petit Marly en direction de la Gare d'Argenteuil sera reporté à l'arrêt Petit Marly de l'itinéraire marché.</strong></p><p style=""text-align:justify;""><span style=""color:#1B2B39;"">Vous avez la possibilité de vous reporter aux arrêts «&nbsp;Labrière RATP&nbsp;» (situé au niveau du 35 rue Alfred Labrière en direction de Bérionne et au niveau du 42 rue Alfred Labrière en direction de la Gare d’Argenteuil</span></p><p style=""text-align:justify;"">&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée&nbsp;&nbsp;</p>",Actualité
e046aa18-6d90-11ee-86fe-0a58a9feac02,20240322T070000,20240322T100000,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"<p>⚠️Prolongation -Ligne 8 - <span style=""color:#1B2B39;"">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix, Hôtel de Ville, Paul Vaillant Couturier, Jean Borderel, Salle Jean Villar et Héloïse ne seront pas desservis dans les deux sens de circulation</strong></p><p><strong>✅L'arrêt Petit Marly en direction de la Gare d'Argenteuil sera reporté à l'arrêt Petit Marly de l'itinéraire marché.</strong></p><p style=""text-align:justify;""><span style=""color:#1B2B39;"">Vous avez la possibilité de vous reporter aux arrêts «&nbsp;Labrière RATP&nbsp;» (situé au niveau du 35 rue Alfred Labrière en direction de Bérionne et au niveau du 42 rue Alfred Labrière en direction de la Gare d’Argenteuil</span></p><p style=""text-align:justify;"">&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée&nbsp;&nbsp;</p>",Actualité
e046aa18-6d90-11ee-86fe-0a58a9feac02,20240323T070000,20240323T100000,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"<p>⚠️Prolongation -Ligne 8 - <span style=""color:#1B2B39;"">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix, Hôtel de Ville, Paul Vaillant Couturier, Jean Borderel, Salle Jean Villar et Héloïse ne seront pas desservis dans les deux sens de circulation</strong></p><p><strong>✅L'arrêt Petit Marly en direction de la Gare d'Argenteuil sera reporté à l'arrêt Petit Marly de l'itinéraire marché.</strong></p><p style=""text-align:justify;""><span style=""color:#1B2B39;"">Vous avez la possibilité de vous reporter aux arrêts «&nbsp;Labrière RATP&nbsp;» (situé au niveau du 35 rue Alfred Labrière en direction de Bérionne et au niveau du 42 rue Alfred Labrière en direction de la Gare d’Argenteuil</span></p><p style=""text-align:justify;"">&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée&nbsp;&nbsp;</p>",Actualité
e046aa18-6d90-11ee-86fe-0a58a9feac02,20240324T070000,20240324T100000,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"<p>⚠️Prolongation -Ligne 8 - <span style=""color:#1B2B39;"">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix, Hôtel de Ville, Paul Vaillant Couturier, Jean Borderel, Salle Jean Villar et Héloïse ne seront pas desservis dans les deux sens de circulation</strong></p><p><strong>✅L'arrêt Petit Marly en direction de la Gare d'Argenteuil sera reporté à l'arrêt Petit Marly de l'itinéraire marché.</strong></p><p style=""text-align:justify;""><span style=""color:#1B2B39;"">Vous avez la possibilité de vous reporter aux arrêts «&nbsp;Labrière RATP&nbsp;» (situé au niveau du 35 rue Alfred Labrière en direction de Bérionne et au niveau du 42 rue Alfred Labrière en direction de la Gare d’Argenteuil</span></p><p style=""text-align:justify;"">&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée&nbsp;&nbsp;</p>",Actualité
e046aa18-6d90-11ee-86fe-0a58a9feac02,20240325T070000,20240325T100000,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"<p>⚠️Prolongation -Ligne 8 - <span style=""color:#1B2B39;"">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix, Hôtel de Ville, Paul Vaillant Couturier, Jean Borderel, Salle Jean Villar et Héloïse ne seront pas desservis dans les deux sens de circulation</strong></p><p><strong>✅L'arrêt Petit Marly en direction de la Gare d'Argenteuil sera reporté à l'arrêt Petit Marly de l'itinéraire marché.</strong></p><p style=""text-align:justify;""><span style=""color:#1B2B39;"">Vous avez la possibilité de vous reporter aux arrêts «&nbsp;Labrière RATP&nbsp;» (situé au niveau du 35 rue Alfred Labrière en direction de Bérionne et au niveau du 42 rue Alfred Labrière en direction de la Gare d’Argenteuil</span></p><p style=""text-align:justify;"">&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée&nbsp;&nbsp;</p>",Actualité
e046aa18-6d90-11ee-86fe-0a58a9feac02,20240326T070000,20240326T100000,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"<p>⚠️Prolongation -Ligne 8 - <span style=""color:#1B2B39;"">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix, Hôtel de Ville, Paul Vaillant Couturier, Jean Borderel, Salle Jean Villar et Héloïse ne seront pas desservis dans les deux sens de circulation</strong></p><p><strong>✅L'arrêt Petit Marly en direction de la Gare d'Argenteuil sera reporté à l'arrêt Petit Marly de l'itinéraire marché.</strong></p><p style=""text-align:justify;""><span style=""color:#1B2B39;"">Vous avez la possibilité de vous reporter aux arrêts «&nbsp;Labrière RATP&nbsp;» (situé au niveau du 35 rue Alfred Labrière en direction de Bérionne et au niveau du 42 rue Alfred Labrière en direction de la Gare d’Argenteuil</span></p><p style=""text-align:justify;"">&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée&nbsp;&nbsp;</p>",Actualité
e046aa18-6d90-11ee-86fe-0a58a9feac02,20240327T070000,20240327T100000,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"<p>⚠️Prolongation -Ligne 8 - <span style=""color:#1B2B39;"">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix, Hôtel de Ville, Paul Vaillant Couturier, Jean Borderel, Salle Jean Villar et Héloïse ne seront pas desservis dans les deux sens de circulation</strong></p><p><strong>✅L'arrêt Petit Marly en direction de la Gare d'Argenteuil sera reporté à l'arrêt Petit Marly de l'itinéraire marché.</strong></p><p style=""text-align:justify;""><span style=""color:#1B2B39;"">Vous avez la possibilité de vous reporter aux arrêts «&nbsp;Labrière RATP&nbsp;» (situé au niveau du 35 rue Alfred Labrière en direction de Bérionne et au niveau du 42 rue Alfred Labrière en direction de la Gare d’Argenteuil</span></p><p style=""text-align:justify;"">&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée&nbsp;&nbsp;</p>",Actualité
e046aa18-6d90-11ee-86fe-0a58a9feac02,20240328T070000,20240328T100000,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"<p>⚠️Prolongation -Ligne 8 - <span style=""color:#1B2B39;"">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix, Hôtel de Ville, Paul Vaillant Couturier, Jean Borderel, Salle Jean Villar et Héloïse ne seront pas desservis dans les deux sens de circulation</strong></p><p><strong>✅L'arrêt Petit Marly en direction de la Gare d'Argenteuil sera reporté à l'arrêt Petit Marly de l'itinéraire marché.</strong></p><p style=""text-align:justify;""><span style=""color:#1B2B39;"">Vous avez la possibilité de vous reporter aux arrêts «&nbsp;Labrière RATP&nbsp;» (situé au niveau du 35 rue Alfred Labrière en direction de Bérionne et au niveau du 42 rue Alfred Labrière en direction de la Gare d’Argenteuil</span></p><p style=""text-align:justify;"">&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée&nbsp;&nbsp;</p>",Actualité
e046aa18-6d90-11ee-86fe-0a58a9feac02,20240329T070000,20240329T100000,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"<p>⚠️Prolongation -Ligne 8 - <span style=""color:#1B2B39;"">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix, Hôtel de Ville, Paul Vaillant Couturier, Jean Borderel, Salle Jean Villar et Héloïse ne seront pas desservis dans les deux sens de circulation</strong></p><p><strong>✅L'arrêt Petit Marly en direction de la Gare d'Argenteuil sera reporté à l'arrêt Petit Marly de l'itinéraire marché.</strong></p><p style=""text-align:justify;""><span style=""color:#1B2B39;"">Vous avez la possibilité de vous reporter aux arrêts «&nbsp;Labrière RATP&nbsp;» (situé au niveau du 35 rue Alfred Labrière en direction de Bérionne et au niveau du 42 rue Alfred Labrière en direction de la Gare d’Argenteuil</span></p><p style=""text-align:justify;"">&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée&nbsp;&nbsp;</p>",Actualité
e046aa18-6d90-11ee-86fe-0a58a9feac02,20240330T070000,20240330T100000,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"<p>⚠️Prolongation -Ligne 8 - <span style=""color:#1B2B39;"">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix, Hôtel de Ville, Paul Vaillant Couturier, Jean Borderel, Salle Jean Villar et Héloïse ne seront pas desservis dans les deux sens de circulation</strong></p><p><strong>✅L'arrêt Petit Marly en direction de la Gare d'Argenteuil sera reporté à l'arrêt Petit Marly de l'itinéraire marché.</strong></p><p style=""text-align:justify;""><span style=""color:#1B2B39;"">Vous avez la possibilité de vous reporter aux arrêts «&nbsp;Labrière RATP&nbsp;» (situé au niveau du 35 rue Alfred Labrière en direction de Bérionne et au niveau du 42 rue Alfred Labrière en direction de la Gare d’Argenteuil</span></p><p style=""text-align:justify;"">&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée&nbsp;&nbsp;</p>",Actualité
e046aa18-6d90-11ee-86fe-0a58a9feac02,20240331T070000,20240331T100000,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"<p>⚠️Prolongation -Ligne 8 - <span style=""color:#1B2B39;"">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix, Hôtel de Ville, Paul Vaillant Couturier, Jean Borderel, Salle Jean Villar et Héloïse ne seront pas desservis dans les deux sens de circulation</strong></p><p><strong>✅L'arrêt Petit Marly en direction de la Gare d'Argenteuil sera reporté à l'arrêt Petit Marly de l'itinéraire marché.</strong></p><p style=""text-align:justify;""><span style=""color:#1B2B39;"">Vous avez la possibilité de vous reporter aux arrêts «&nbsp;Labrière RATP&nbsp;» (situé au niveau du 35 rue Alfred Labrière en direction de Bérionne et au niveau du 42 rue Alfred Labrière en direction de la Gare d’Argenteuil</span></p><p style=""text-align:justify;"">&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée&nbsp;&nbsp;</p>",Actualité
e046aa18-6d90-11ee-86fe-0a58a9feac02,20240401T070000,20240401T100000,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"<p>⚠️Prolongation -Ligne 8 - <span style=""color:#1B2B39;"">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix, Hôtel de Ville, Paul Vaillant Couturier, Jean Borderel, Salle Jean Villar et Héloïse ne seront pas desservis dans les deux sens de circulation</strong></p><p><strong>✅L'arrêt Petit Marly en direction de la Gare d'Argenteuil sera reporté à l'arrêt Petit Marly de l'itinéraire marché.</strong></p><p style=""text-align:justify;""><span style=""color:#1B2B39;"">Vous avez la possibilité de vous reporter aux arrêts «&nbsp;Labrière RATP&nbsp;» (situé au niveau du 35 rue Alfred Labrière en direction de Bérionne et au niveau du 42 rue Alfred Labrière en direction de la Gare d’Argenteuil</span></p><p style=""text-align:justify;"">&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée&nbsp;&nbsp;</p>",Actualité
e046aa18-6d90-11ee-86fe-0a58a9feac02,20240402T070000,20240402T100000,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"<p>⚠️Prolongation -Ligne 8 - <span style=""color:#1B2B39;"">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix, Hôtel de Ville, Paul Vaillant Couturier, Jean Borderel, Salle Jean Villar et Héloïse ne seront pas desservis dans les deux sens de circulation</strong></p><p><strong>✅L'arrêt Petit Marly en direction de la Gare d'Argenteuil sera reporté à l'arrêt Petit Marly de l'itinéraire marché.</strong></p><p style=""text-align:justify;""><span style=""color:#1B2B39;"">Vous avez la possibilité de vous reporter aux arrêts «&nbsp;Labrière RATP&nbsp;» (situé au niveau du 35 rue Alfred Labrière en direction de Bérionne et au niveau du 42 rue Alfred Labrière en direction de la Gare d’Argenteuil</span></p><p style=""text-align:justify;"">&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée&nbsp;&nbsp;</p>",Actualité
e046aa18-6d90-11ee-86fe-0a58a9feac02,20240403T070000,20240403T100000,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"<p>⚠️Prolongation -Ligne 8 - <span style=""color:#1B2B39;"">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix, Hôtel de Ville, Paul Vaillant Couturier, Jean Borderel, Salle Jean Villar et Héloïse ne seront pas desservis dans les deux sens de circulation</strong></p><p><strong>✅L'arrêt Petit Marly en direction de la Gare d'Argenteuil sera reporté à l'arrêt Petit Marly de l'itinéraire marché.</strong></p><p style=""text-align:justify;""><span style=""color:#1B2B39;"">Vous avez la possibilité de vous reporter aux arrêts «&nbsp;Labrière RATP&nbsp;» (situé au niveau du 35 rue Alfred Labrière en direction de Bérionne et au niveau du 42 rue Alfred Labrière en direction de la Gare d’Argenteuil</span></p><p style=""text-align:justify;"">&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée&nbsp;&nbsp;</p>",Actualité
e046aa18-6d90-11ee-86fe-0a58a9feac02,20240404T070000,20240404T100000,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"<p>⚠️Prolongation -Ligne 8 - <span style=""color:#1B2B39;"">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix, Hôtel de Ville, Paul Vaillant Couturier, Jean Borderel, Salle Jean Villar et Héloïse ne seront pas desservis dans les deux sens de circulation</strong></p><p><strong>✅L'arrêt Petit Marly en direction de la Gare d'Argenteuil sera reporté à l'arrêt Petit Marly de l'itinéraire marché.</strong></p><p style=""text-align:justify;""><span style=""color:#1B2B39;"">Vous avez la possibilité de vous reporter aux arrêts «&nbsp;Labrière RATP&nbsp;» (situé au niveau du 35 rue Alfred Labrière en direction de Bérionne et au niveau du 42 rue Alfred Labrière en direction de la Gare d’Argenteuil</span></p><p style=""text-align:justify;"">&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée&nbsp;&nbsp;</p>",Actualité
e046aa18-6d90-11ee-86fe-0a58a9feac02,20240405T070000,20240405T100000,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"<p>⚠️Prolongation -Ligne 8 - <span style=""color:#1B2B39;"">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix, Hôtel de Ville, Paul Vaillant Couturier, Jean Borderel, Salle Jean Villar et Héloïse ne seront pas desservis dans les deux sens de circulation</strong></p><p><strong>✅L'arrêt Petit Marly en direction de la Gare d'Argenteuil sera reporté à l'arrêt Petit Marly de l'itinéraire marché.</strong></p><p style=""text-align:justify;""><span style=""color:#1B2B39;"">Vous avez la possibilité de vous reporter aux arrêts «&nbsp;Labrière RATP&nbsp;» (situé au niveau du 35 rue Alfred Labrière en direction de Bérionne et au niveau du 42 rue Alfred Labrière en direction de la Gare d’Argenteuil</span></p><p style=""text-align:justify;"">&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée&nbsp;&nbsp;</p>",Actualité
e046aa18-6d90-11ee-86fe-0a58a9feac02,20240406T070000,20240406T100000,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"<p>⚠️Prolongation -Ligne 8 - <span style=""color:#1B2B39;"">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix, Hôtel de Ville, Paul Vaillant Couturier, Jean Borderel, Salle Jean Villar et Héloïse ne seront pas desservis dans les deux sens de circulation</strong></p><p><strong>✅L'arrêt Petit Marly en direction de la Gare d'Argenteuil sera reporté à l'arrêt Petit Marly de l'itinéraire marché.</strong></p><p style=""text-align:justify;""><span style=""color:#1B2B39;"">Vous avez la possibilité de vous reporter aux arrêts «&nbsp;Labrière RATP&nbsp;» (situé au niveau du 35 rue Alfred Labrière en direction de Bérionne et au niveau du 42 rue Alfred Labrière en direction de la Gare d’Argenteuil</span></p><p style=""text-align:justify;"">&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée&nbsp;&nbsp;</p>",Actualité
