Disruption ID,Begin,End,Last Update,Cause,Severity,Title,Message,Tags
39c70734-1be9-11ef-8504-0a58a9feac02,20240322T231500,20240323T021500,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240325T231500,20240326T021500,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240326T231500,20240327T021500,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240327T231500,20240328T021500,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240328T231500,20240329T021500,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240329T231500,20240330T021500,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240401T231500,20240402T021500,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240402T231500,20240403T021500,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240403T231500,20240404T021500,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240404T231500,20240405T021500,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240405T231500,20240406T021500,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240408T231500,20240409T021500,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240409T231500,20240410T021500,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240410T231500,20240411T021500,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240411T231500,20240412T021500,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240412T231500,20240413T021500,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240415T231500,20240416T021500,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240416T231500,20240417T021500,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240417T231500,20240418T021500,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
