Disruption ID,Begin,End,Last Update,Cause,Severity,Title,Message,Tags
7e267afa-fc03-11ee-9935-0a58a9feac02,20240603T063000,20240603T074000,20240416T171042,TRAVAUX,PERTURBEE,Ligne J : Les Mureaux - Paris du 15/04 au 12/07,"<p>Dates : du lundi 15 avril au vendredi 12 juillet, sauf les samedis, dimanches et jours f&#233;ri&#233;s.<br></p><p>En semaine du 15 avril au 12 juillet le train de 06H47 au d&#233;part des Mureaux vers Paris-Saint Lazare est supprim&#233;.</p><p>Le train de 06h36 au d&#233;part de Mantes la Jolie vers Paris Saint-Lazare marquera des arr&#234;ts suppl&#233;mentaires dans les gares suivantes : Les Clairi&#232;res de Verneuil et Villennes sur Seine.</p><p>Ce train ne desservira pas la gare de Poissy. <br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité
7e267afa-fc03-11ee-9935-0a58a9feac02,20240604T063000,20240604T074000,20240416T171042,TRAVAUX,PERTURBEE,Ligne J : Les Mureaux - Paris du 15/04 au 12/07,"<p>Dates : du lundi 15 avril au vendredi 12 juillet, sauf les samedis, dimanches et jours f&#233;ri&#233;s.<br></p><p>En semaine du 15 avril au 12 juillet le train de 06H47 au d&#233;part des Mureaux vers Paris-Saint Lazare est supprim&#233;.</p><p>Le train de 06h36 au d&#233;part de Mantes la Jolie vers Paris Saint-Lazare marquera des arr&#234;ts suppl&#233;mentaires dans les gares suivantes : Les Clairi&#232;res de Verneuil et Villennes sur Seine.</p><p>Ce train ne desservira pas la gare de Poissy. <br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité
7e267afa-fc03-11ee-9935-0a58a9feac02,20240605T063000,20240605T074000,20240416T171042,TRAVAUX,PERTURBEE,Ligne J : Les Mureaux - Paris du 15/04 au 12/07,"<p>Dates : du lundi 15 avril au vendredi 12 juillet, sauf les samedis, dimanches et jours f&#233;ri&#233;s.<br></p><p>En semaine du 15 avril au 12 juillet le train de 06H47 au d&#233;part des Mureaux vers Paris-Saint Lazare est supprim&#233;.</p><p>Le train de 06h36 au d&#233;part de Mantes la Jolie vers Paris Saint-Lazare marquera des arr&#234;ts suppl&#233;mentaires dans les gares suivantes : Les Clairi&#232;res de Verneuil et Villennes sur Seine.</p><p>Ce train ne desservira pas la gare de Poissy. <br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité
7e267afa-fc03-11ee-9935-0a58a9feac02,20240606T063000,20240606T074000,20240416T171042,TRAVAUX,PERTURBEE,Ligne J : Les Mureaux - Paris du 15/04 au 12/07,"<p>Dates : du lundi 15 avril au vendredi 12 juillet, sauf les samedis, dimanches et jours f&#233;ri&#233;s.<br></p><p>En semaine du 15 avril au 12 juillet le train de 06H47 au d&#233;part des Mureaux vers Paris-Saint Lazare est supprim&#233;.</p><p>Le train de 06h36 au d&#233;part de Mantes la Jolie vers Paris Saint-Lazare marquera des arr&#234;ts suppl&#233;mentaires dans les gares suivantes : Les Clairi&#232;res de Verneuil et Villennes sur Seine.</p><p>Ce train ne desservira pas la gare de Poissy. <br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité
7e267afa-fc03-11ee-9935-0a58a9feac02,20240607T063000,20240607T074000,20240416T171042,TRAVAUX,PERTURBEE,Ligne J : Les Mureaux - Paris du 15/04 au 12/07,"<p>Dates : du lundi 15 avril au vendredi 12 juillet, sauf les samedis, dimanches et jours f&#233;ri&#233;s.<br></p><p>En semaine du 15 avril au 12 juillet le train de 06H47 au d&#233;part des Mureaux vers Paris-Saint Lazare est supprim&#233;.</p><p>Le train de 06h36 au d&#233;part de Mantes la Jolie vers Paris Saint-Lazare marquera des arr&#234;ts suppl&#233;mentaires dans les gares suivantes : Les Clairi&#232;res de Verneuil et Villennes sur Seine.</p><p>Ce train ne desservira pas la gare de Poissy. <br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité
7e267afa-fc03-11ee-9935-0a58a9feac02,20240610T063000,20240610T074000,20240416T171042,TRAVAUX,PERTURBEE,Ligne J : Les Mureaux - Paris du 15/04 au 12/07,"<p>Dates : du lundi 15 avril au vendredi 12 juillet, sauf les samedis, dimanches et jours f&#233;ri&#233;s.<br></p><p>En semaine du 15 avril au 12 juillet le train de 06H47 au d&#233;part des Mureaux vers Paris-Saint Lazare est supprim&#233;.</p><p>Le train de 06h36 au d&#233;part de Mantes la Jolie vers Paris Saint-Lazare marquera des arr&#234;ts suppl&#233;mentaires dans les gares suivantes : Les Clairi&#232;res de Verneuil et Villennes sur Seine.</p><p>Ce train ne desservira pas la gare de Poissy. <br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité
7e267afa-fc03-11ee-9935-0a58a9feac02,20240611T063000,20240611T074000,20240416T171042,TRAVAUX,PERTURBEE,Ligne J : Les Mureaux - Paris du 15/04 au 12/07,"<p>Dates : du lundi 15 avril au vendredi 12 juillet, sauf les samedis, dimanches et jours f&#233;ri&#233;s.<br></p><p>En semaine du 15 avril au 12 juillet le train de 06H47 au d&#233;part des Mureaux vers Paris-Saint Lazare est supprim&#233;.</p><p>Le train de 06h36 au d&#233;part de Mantes la Jolie vers Paris Saint-Lazare marquera des arr&#234;ts suppl&#233;mentaires dans les gares suivantes : Les Clairi&#232;res de Verneuil et Villennes sur Seine.</p><p>Ce train ne desservira pas la gare de Poissy. <br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité
7e267afa-fc03-11ee-9935-0a58a9feac02,20240612T063000,20240612T074000,20240416T171042,TRAVAUX,PERTURBEE,Ligne J : Les Mureaux - Paris du 15/04 au 12/07,"<p>Dates : du lundi 15 avril au vendredi 12 juillet, sauf les samedis, dimanches et jours f&#233;ri&#233;s.<br></p><p>En semaine du 15 avril au 12 juillet le train de 06H47 au d&#233;part des Mureaux vers Paris-Saint Lazare est supprim&#233;.</p><p>Le train de 06h36 au d&#233;part de Mantes la Jolie vers Paris Saint-Lazare marquera des arr&#234;ts suppl&#233;mentaires dans les gares suivantes : Les Clairi&#232;res de Verneuil et Villennes sur Seine.</p><p>Ce train ne desservira pas la gare de Poissy. <br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité
7e267afa-fc03-11ee-9935-0a58a9feac02,20240613T063000,20240613T074000,20240416T171042,TRAVAUX,PERTURBEE,Ligne J : Les Mureaux - Paris du 15/04 au 12/07,"<p>Dates : du lundi 15 avril au vendredi 12 juillet, sauf les samedis, dimanches et jours f&#233;ri&#233;s.<br></p><p>En semaine du 15 avril au 12 juillet le train de 06H47 au d&#233;part des Mureaux vers Paris-Saint Lazare est supprim&#233;.</p><p>Le train de 06h36 au d&#233;part de Mantes la Jolie vers Paris Saint-Lazare marquera des arr&#234;ts suppl&#233;mentaires dans les gares suivantes : Les Clairi&#232;res de Verneuil et Villennes sur Seine.</p><p>Ce train ne desservira pas la gare de Poissy. <br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité
7e267afa-fc03-11ee-9935-0a58a9feac02,20240614T063000,20240614T074000,20240416T171042,TRAVAUX,PERTURBEE,Ligne J : Les Mureaux - Paris du 15/04 au 12/07,"<p>Dates : du lundi 15 avril au vendredi 12 juillet, sauf les samedis, dimanches et jours f&#233;ri&#233;s.<br></p><p>En semaine du 15 avril au 12 juillet le train de 06H47 au d&#233;part des Mureaux vers Paris-Saint Lazare est supprim&#233;.</p><p>Le train de 06h36 au d&#233;part de Mantes la Jolie vers Paris Saint-Lazare marquera des arr&#234;ts suppl&#233;mentaires dans les gares suivantes : Les Clairi&#232;res de Verneuil et Villennes sur Seine.</p><p>Ce train ne desservira pas la gare de Poissy. <br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité
7e267afa-fc03-11ee-9935-0a58a9feac02,20240617T063000,20240617T074000,20240416T171042,TRAVAUX,PERTURBEE,Ligne J : Les Mureaux - Paris du 15/04 au 12/07,"<p>Dates : du lundi 15 avril au vendredi 12 juillet, sauf les samedis, dimanches et jours f&#233;ri&#233;s.<br></p><p>En semaine du 15 avril au 12 juillet le train de 06H47 au d&#233;part des Mureaux vers Paris-Saint Lazare est supprim&#233;.</p><p>Le train de 06h36 au d&#233;part de Mantes la Jolie vers Paris Saint-Lazare marquera des arr&#234;ts suppl&#233;mentaires dans les gares suivantes : Les Clairi&#232;res de Verneuil et Villennes sur Seine.</p><p>Ce train ne desservira pas la gare de Poissy. <br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité
7e267afa-fc03-11ee-9935-0a58a9feac02,20240618T063000,20240618T074000,20240416T171042,TRAVAUX,PERTURBEE,Ligne J : Les Mureaux - Paris du 15/04 au 12/07,"<p>Dates : du lundi 15 avril au vendredi 12 juillet, sauf les samedis, dimanches et jours f&#233;ri&#233;s.<br></p><p>En semaine du 15 avril au 12 juillet le train de 06H47 au d&#233;part des Mureaux vers Paris-Saint Lazare est supprim&#233;.</p><p>Le train de 06h36 au d&#233;part de Mantes la Jolie vers Paris Saint-Lazare marquera des arr&#234;ts suppl&#233;mentaires dans les gares suivantes : Les Clairi&#232;res de Verneuil et Villennes sur Seine.</p><p>Ce train ne desservira pas la gare de Poissy. <br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité
7e267afa-fc03-11ee-9935-0a58a9feac02,20240619T063000,20240619T074000,20240416T171042,TRAVAUX,PERTURBEE,Ligne J : Les Mureaux - Paris du 15/04 au 12/07,"<p>Dates : du lundi 15 avril au vendredi 12 juillet, sauf les samedis, dimanches et jours f&#233;ri&#233;s.<br></p><p>En semaine du 15 avril au 12 juillet le train de 06H47 au d&#233;part des Mureaux vers Paris-Saint Lazare est supprim&#233;.</p><p>Le train de 06h36 au d&#233;part de Mantes la Jolie vers Paris Saint-Lazare marquera des arr&#234;ts suppl&#233;mentaires dans les gares suivantes : Les Clairi&#232;res de Verneuil et Villennes sur Seine.</p><p>Ce train ne desservira pas la gare de Poissy. <br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité
7e267afa-fc03-11ee-9935-0a58a9feac02,20240620T063000,20240620T074000,20240416T171042,TRAVAUX,PERTURBEE,Ligne J : Les Mureaux - Paris du 15/04 au 12/07,"<p>Dates : du lundi 15 avril au vendredi 12 juillet, sauf les samedis, dimanches et jours f&#233;ri&#233;s.<br></p><p>En semaine du 15 avril au 12 juillet le train de 06H47 au d&#233;part des Mureaux vers Paris-Saint Lazare est supprim&#233;.</p><p>Le train de 06h36 au d&#233;part de Mantes la Jolie vers Paris Saint-Lazare marquera des arr&#234;ts suppl&#233;mentaires dans les gares suivantes : Les Clairi&#232;res de Verneuil et Villennes sur Seine.</p><p>Ce train ne desservira pas la gare de Poissy. <br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité
7e267afa-fc03-11ee-9935-0a58a9feac02,20240621T063000,20240621T074000,20240416T171042,TRAVAUX,PERTURBEE,Ligne J : Les Mureaux - Paris du 15/04 au 12/07,"<p>Dates : du lundi 15 avril au vendredi 12 juillet, sauf les samedis, dimanches et jours f&#233;ri&#233;s.<br></p><p>En semaine du 15 avril au 12 juillet le train de 06H47 au d&#233;part des Mureaux vers Paris-Saint Lazare est supprim&#233;.</p><p>Le train de 06h36 au d&#233;part de Mantes la Jolie vers Paris Saint-Lazare marquera des arr&#234;ts suppl&#233;mentaires dans les gares suivantes : Les Clairi&#232;res de Verneuil et Villennes sur Seine.</p><p>Ce train ne desservira pas la gare de Poissy. <br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité
7e267afa-fc03-11ee-9935-0a58a9feac02,20240624T063000,20240624T074000,20240416T171042,TRAVAUX,PERTURBEE,Ligne J : Les Mureaux - Paris du 15/04 au 12/07,"<p>Dates : du lundi 15 avril au vendredi 12 juillet, sauf les samedis, dimanches et jours f&#233;ri&#233;s.<br></p><p>En semaine du 15 avril au 12 juillet le train de 06H47 au d&#233;part des Mureaux vers Paris-Saint Lazare est supprim&#233;.</p><p>Le train de 06h36 au d&#233;part de Mantes la Jolie vers Paris Saint-Lazare marquera des arr&#234;ts suppl&#233;mentaires dans les gares suivantes : Les Clairi&#232;res de Verneuil et Villennes sur Seine.</p><p>Ce train ne desservira pas la gare de Poissy. <br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité
7e267afa-fc03-11ee-9935-0a58a9feac02,20240625T063000,20240625T074000,20240416T171042,TRAVAUX,PERTURBEE,Ligne J : Les Mureaux - Paris du 15/04 au 12/07,"<p>Dates : du lundi 15 avril au vendredi 12 juillet, sauf les samedis, dimanches et jours f&#233;ri&#233;s.<br></p><p>En semaine du 15 avril au 12 juillet le train de 06H47 au d&#233;part des Mureaux vers Paris-Saint Lazare est supprim&#233;.</p><p>Le train de 06h36 au d&#233;part de Mantes la Jolie vers Paris Saint-Lazare marquera des arr&#234;ts suppl&#233;mentaires dans les gares suivantes : Les Clairi&#232;res de Verneuil et Villennes sur Seine.</p><p>Ce train ne desservira pas la gare de Poissy. <br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité
7e267afa-fc03-11ee-9935-0a58a9feac02,20240626T063000,20240626T074000,20240416T171042,TRAVAUX,PERTURBEE,Ligne J : Les Mureaux - Paris du 15/04 au 12/07,"<p>Dates : du lundi 15 avril au vendredi 12 juillet, sauf les samedis, dimanches et jours f&#233;ri&#233;s.<br></p><p>En semaine du 15 avril au 12 juillet le train de 06H47 au d&#233;part des Mureaux vers Paris-Saint Lazare est supprim&#233;.</p><p>Le train de 06h36 au d&#233;part de Mantes la Jolie vers Paris Saint-Lazare marquera des arr&#234;ts suppl&#233;mentaires dans les gares suivantes : Les Clairi&#232;res de Verneuil et Villennes sur Seine.</p><p>Ce train ne desservira pas la gare de Poissy. <br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité
7e267afa-fc03-11ee-9935-0a58a9feac02,20240627T063000,20240627T074000,20240416T171042,TRAVAUX,PERTURBEE,Ligne J : Les Mureaux - Paris du 15/04 au 12/07,"<p>Dates : du lundi 15 avril au vendredi 12 juillet, sauf les samedis, dimanches et jours f&#233;ri&#233;s.<br></p><p>En semaine du 15 avril au 12 juillet le train de 06H47 au d&#233;part des Mureaux vers Paris-Saint Lazare est supprim&#233;.</p><p>Le train de 06h36 au d&#233;part de Mantes la Jolie vers Paris Saint-Lazare marquera des arr&#234;ts suppl&#233;mentaires dans les gares suivantes : Les Clairi&#232;res de Verneuil et Villennes sur Seine.</p><p>Ce train ne desservira pas la gare de Poissy. <br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité
7e267afa-fc03-11ee-9935-0a58a9feac02,20240628T063000,20240628T074000,20240416T171042,TRAVAUX,PERTURBEE,Ligne J : Les Mureaux - Paris du 15/04 au 12/07,"<p>Dates : du lundi 15 avril au vendredi 12 juillet, sauf les samedis, dimanches et jours f&#233;ri&#233;s.<br></p><p>En semaine du 15 avril au 12 juillet le train de 06H47 au d&#233;part des Mureaux vers Paris-Saint Lazare est supprim&#233;.</p><p>Le train de 06h36 au d&#233;part de Mantes la Jolie vers Paris Saint-Lazare marquera des arr&#234;ts suppl&#233;mentaires dans les gares suivantes : Les Clairi&#232;res de Verneuil et Villennes sur Seine.</p><p>Ce train ne desservira pas la gare de Poissy. <br></p><p>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité
