Disruption ID,Begin,End,Last Update,Cause,Severity,Title,Message,Tags
39c70734-1be9-11ef-8504-0a58a9feac02,20240208T000000,20240229T155213,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240208T231500,20240229T211228,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240209T000000,20240229T155202,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240209T231500,20240229T211157,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240212T000000,20240229T155205,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240212T231500,20240229T211158,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240213T000000,20240229T155205,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240213T231500,20240229T211220,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240214T000000,20240229T155212,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240214T231500,20240229T211204,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240215T000000,20240229T155146,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240215T231500,20240229T211206,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240216T000000,20240229T155158,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240216T231500,20240229T211211,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240219T000000,20240229T155144,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240219T231500,20240229T211226,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240220T000000,20240229T155150,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240220T231500,20240229T211202,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
39c70734-1be9-11ef-8504-0a58a9feac02,20240221T000000,20240229T155156,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
