Disruption ID,Begin,End,Last Update,Cause,Severity,Title,Message,Tags
e3c2a174-f58a-11ee-a614-0a58a9feac02,20240516T090000,20240516T094000,20240408T113217,TRAVAUX,PERTURBEE,Ligne P : Château-Thierry- Paris Est 14/05 - 13/06,<p>Dates : tous les mardis et jeudis du 14 mai au 13 juin <br><br>Le train PIMO au d&#233;part de Ch&#226;teau-Thierry &#224; 9h04 est avanc&#233; d'une minute &#224; La Fert&#233;-sous-Jouarre (9h26) et &#224; Trilport (9h37).<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>,Actualité
e3c2a174-f58a-11ee-a614-0a58a9feac02,20240521T090000,20240521T094000,20240408T113217,TRAVAUX,PERTURBEE,Ligne P : Château-Thierry- Paris Est 14/05 - 13/06,<p>Dates : tous les mardis et jeudis du 14 mai au 13 juin <br><br>Le train PIMO au d&#233;part de Ch&#226;teau-Thierry &#224; 9h04 est avanc&#233; d'une minute &#224; La Fert&#233;-sous-Jouarre (9h26) et &#224; Trilport (9h37).<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>,Actualité
e3c2a174-f58a-11ee-a614-0a58a9feac02,20240523T090000,20240523T094000,20240408T113217,TRAVAUX,PERTURBEE,Ligne P : Château-Thierry- Paris Est 14/05 - 13/06,<p>Dates : tous les mardis et jeudis du 14 mai au 13 juin <br><br>Le train PIMO au d&#233;part de Ch&#226;teau-Thierry &#224; 9h04 est avanc&#233; d'une minute &#224; La Fert&#233;-sous-Jouarre (9h26) et &#224; Trilport (9h37).<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>,Actualité
e3c2a174-f58a-11ee-a614-0a58a9feac02,20240528T090000,20240528T094000,20240408T113217,TRAVAUX,PERTURBEE,Ligne P : Château-Thierry- Paris Est 14/05 - 13/06,<p>Dates : tous les mardis et jeudis du 14 mai au 13 juin <br><br>Le train PIMO au d&#233;part de Ch&#226;teau-Thierry &#224; 9h04 est avanc&#233; d'une minute &#224; La Fert&#233;-sous-Jouarre (9h26) et &#224; Trilport (9h37).<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>,Actualité
e3c2a174-f58a-11ee-a614-0a58a9feac02,20240530T090000,20240530T094000,20240408T113217,TRAVAUX,PERTURBEE,Ligne P : Château-Thierry- Paris Est 14/05 - 13/06,<p>Dates : tous les mardis et jeudis du 14 mai au 13 juin <br><br>Le train PIMO au d&#233;part de Ch&#226;teau-Thierry &#224; 9h04 est avanc&#233; d'une minute &#224; La Fert&#233;-sous-Jouarre (9h26) et &#224; Trilport (9h37).<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>,Actualité
e3c2a174-f58a-11ee-a614-0a58a9feac02,20240604T090000,20240604T094000,20240408T113217,TRAVAUX,PERTURBEE,Ligne P : Château-Thierry- Paris Est 14/05 - 13/06,<p>Dates : tous les mardis et jeudis du 14 mai au 13 juin <br><br>Le train PIMO au d&#233;part de Ch&#226;teau-Thierry &#224; 9h04 est avanc&#233; d'une minute &#224; La Fert&#233;-sous-Jouarre (9h26) et &#224; Trilport (9h37).<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>,Actualité
e3c2a174-f58a-11ee-a614-0a58a9feac02,20240606T090000,20240606T094000,20240408T113217,TRAVAUX,PERTURBEE,Ligne P : Château-Thierry- Paris Est 14/05 - 13/06,<p>Dates : tous les mardis et jeudis du 14 mai au 13 juin <br><br>Le train PIMO au d&#233;part de Ch&#226;teau-Thierry &#224; 9h04 est avanc&#233; d'une minute &#224; La Fert&#233;-sous-Jouarre (9h26) et &#224; Trilport (9h37).<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>,Actualité
e3c2a174-f58a-11ee-a614-0a58a9feac02,20240611T090000,20240611T094000,20240408T113217,TRAVAUX,PERTURBEE,Ligne P : Château-Thierry- Paris Est 14/05 - 13/06,<p>Dates : tous les mardis et jeudis du 14 mai au 13 juin <br><br>Le train PIMO au d&#233;part de Ch&#226;teau-Thierry &#224; 9h04 est avanc&#233; d'une minute &#224; La Fert&#233;-sous-Jouarre (9h26) et &#224; Trilport (9h37).<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>,Actualité
e3c2a174-f58a-11ee-a614-0a58a9feac02,20240613T090000,20240613T094000,20240408T113217,TRAVAUX,PERTURBEE,Ligne P : Château-Thierry- Paris Est 14/05 - 13/06,<p>Dates : tous les mardis et jeudis du 14 mai au 13 juin <br><br>Le train PIMO au d&#233;part de Ch&#226;teau-Thierry &#224; 9h04 est avanc&#233; d'une minute &#224; La Fert&#233;-sous-Jouarre (9h26) et &#224; Trilport (9h37).<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>,Actualité
9c464962-f58b-11ee-bcf2-0a58a9feac02,20240415T003500,20240705T233500,20240408T113726,PERTURBATION,PERTURBEE,⚠️Déviation - Ligne Intervals - Du 15 Avril au 05 Juillet 2024,"<p>⚠️Déviation - Ligne Intervals - Du 15 Avril au 05 Juillet 2024</p><p>&nbsp;</p><p>En raison de travaux, rue Pierre Brossolette à Draveil la ligne Intervals est déviée dans les 2 sens de circulation.</p><p>&nbsp;</p><p>❌L'arrêt Orée de Sénart et Brossolette Jeunon ne seront pas desservis</p><p>✅Report à l'arrêt Marcelin Bertelot</p><p>&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée</p>",Actualité
