Disruption ID,Begin,End,Last Update,Cause,Severity,Title,Message,Tags
75ffe640-1d78-11ef-96a1-0a58a9feac02,20240611T210000,20240612T054500,20240529T070108,TRAVAUX,BLOQUANTE,Bus 116 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 116 sera déviée : les arrêts situés entre Nogent-le-Perreux RER et Cités Jardins ne seront plus desservis en direction de Champigny – Saint-Maur <RER>. Quand : mardi 11 juin 2024, de 21h00 à 05h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
d1c9767a-1d88-11ef-bc03-0a58a9feac02,20240121T082700,20240629T041500,20240529T085814,TRAVAUX,BLOQUANTE,Bus 380 : Travaux - Arrêt(s) non desservi(s),"<p>L’arrêt Institut Gustave Roussy - Entrée Principale de la ligne 380 n'est pas desservi en direction de Villejuif – Louis Aragon. Reprise estimée : samedi 29 juin 2024, à partir de 03h30. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
82ec5dd6-1d8f-11ef-bc03-0a58a9feac02,20240608T051500,20240609T234700,20240529T094608,TRAVAUX,BLOQUANTE,Bus 167 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 167 sera déviée : les arrêts situés entre Mairie de Colombes et Robert Schuman ne seront plus desservis en direction de Colombes – Piscine – Patinoire. Quand : à partir du samedi 8 juin 2024, jusqu'au dimanche 9 juin 2024. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
873bd02e-1d8f-11ef-96a1-0a58a9feac02,20240608T051500,20240609T234700,20240529T094615,TRAVAUX,BLOQUANTE,Bus 167 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 167 sera déviée : les arrêts situés entre Robert Schuman et Mairie de Colombes ne seront plus desservis en direction de Pont de Levallois. Quand : à partir du samedi 8 juin 2024, jusqu'au dimanche 9 juin 2024. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
8c787b5a-1d8f-11ef-bc03-0a58a9feac02,20240608T051500,20240610T040100,20240529T094624,TRAVAUX,BLOQUANTE,Bus 304 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 304 sera déviée : les arrêts situés entre Mairie de Colombes et Audra ne seront plus desservis en direction de Nanterre – Place de la Boule. Quand : à partir du samedi 8 juin 2024, jusqu'au lundi 10 juin 2024. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
5497d994-1d92-11ef-bc03-0a58a9feac02,20240603T080000,20240603T174500,20240529T100619,TRAVAUX,BLOQUANTE,Bus CHOISYB : Travaux - Arrêt(s) non desservi(s),"<p>La ligne CHOISYB sera déviée : les arrêts situés entre Crèche Jean Effel et Briand - Pelloutier ne seront plus desservis en direction de Choisy-le-Roi <RER>. Quand : lundi 3 juin 2024, de 08h00 à 17h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
6a995e84-1d97-11ef-bc03-0a58a9feac02,20240529T103900,20240622T041500,20240529T104243,TRAVAUX,BLOQUANTE,Bus 29 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 29 est déviée : les arrêts situés entre Opéra - 4 Septembre et Gare Saint-Lazare ne sont plus desservis en direction de Gare Saint-Lazare. Reprise estimée : samedi 22 juin 2024, à partir de 03h30. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
21a444f2-1d9a-11ef-96a1-0a58a9feac02,20240519T210000,20241104T025300,20240529T110209,TRAVAUX,BLOQUANTE,Bus 399 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 399 est déviée : les arrêts situés entre La Tuilerie et La Bonde ne sont plus desservis en direction de Gare de Juvisy <RER>. Reprise estimée : lundi 4 novembre 2024, à partir de 02h08. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
2b4ef222-1d9a-11ef-98ab-0a58a9feac02,20240519T210000,20241104T025300,20240529T110226,TRAVAUX,BLOQUANTE,Bus 399 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 399 est déviée : les arrêts situés entre Rue des Fleurs et La Tuilerie ne sont plus desservis en direction de Gare de Massy – Palaiseau <RER>. Reprise estimée : lundi 4 novembre 2024, à partir de 02h08. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
b5ad9e1c-1da6-11ef-96a1-0a58a9feac02,20240506T051500,20241101T040000,20240529T123212,TRAVAUX,BLOQUANTE,Bus 160 : Travaux - Arrêt(s) non desservi(s),"<p>L’arrêt Parc de Saint Cloud de la ligne 160 n'est pas desservi en direction de Nanterre – Préfecture <RER>. Reprise estimée : vendredi 1 novembre 2024, à partir de 03h15. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
64aab172-1db4-11ef-96a1-0a58a9feac02,20240608T051500,20240610T040100,20240529T141009,TRAVAUX,BLOQUANTE,Bus 304 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 304 sera déviée : les arrêts situés entre Tour d'Auvergne et Mairie de Colombes ne seront plus desservis en direction de Asnières – Gennevilliers – Les Courtilles. Quand : à partir du samedi 8 juin 2024, jusqu'au lundi 10 juin 2024. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
686c29f6-1db6-11ef-98ab-0a58a9feac02,20240615T110000,20240616T004500,20240529T142434,PERTURBATION,BLOQUANTE,Bus 138 : Manifestation - Arrêt(s) non desservi(s),"<p>La ligne 138 sera déviée : les arrêts situés entre Saint-Gratien - RER et Cité Jean Moulin ne seront plus desservis en direction de Gare d'Ermont – Eaubonne <RER>. Quand : samedi 15 juin 2024, de 11h00 à 00h00. Raison : manifestation.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
28ba2a88-1dbb-11ef-96a1-0a58a9feac02,20240607T093000,20240607T124500,20240529T145835,PERTURBATION,BLOQUANTE,Bus 361 : Manifestation - Arrêt(s) non desservi(s),"<p>La ligne 361 sera déviée : les arrêts situés entre Épinay - Orgemont et Belvédère ne seront plus desservis en direction de Gare d'Argenteuil. Quand : vendredi 7 juin 2024, de 09h30 à 12h00. Raison : manifestation.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
15cad092-1dbd-11ef-98ab-0a58a9feac02,20240502T050000,20240629T034500,20240529T151222,TRAVAUX,BLOQUANTE,Bus 182 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 182 est déviée : les arrêts situés entre Cité Balzac et Docteur Roux ne sont plus desservis en direction de Villeneuve – Triage <RER>. Reprise estimée : samedi 29 juin 2024, à partir de 03h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
3fda9512-1dc1-11ef-96a1-0a58a9feac02,20240602T080000,20240602T194500,20240529T154210,PERTURBATION,BLOQUANTE,Bus 235 : Manifestation - Arrêt(s) non desservi(s),"<p>La ligne 235 sera déviée : les arrêts situés entre Solférino et Valmy - Gambetta ne seront plus desservis en direction de Colombes – Europe. Quand : dimanche 2 juin 2024, de 08h00 à 19h00. Raison : manifestation.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
b830d1c6-1dc5-11ef-bc03-0a58a9feac02,20240605T093000,20240605T164500,20240529T161410,TRAVAUX,BLOQUANTE,Bus 320 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 320 sera déviée : les arrêts situés entre Les Cormiers et Les Hauts Châteaux ne seront plus desservis en direction de Noisy-le-Grand – Circulaire intérieure. Quand : mercredi 5 juin 2024, de 09h30 à 16h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
a07cd4d6-1dc9-11ef-96a1-0a58a9feac02,20240608T045000,20240610T040500,20240529T164209,TRAVAUX,BLOQUANTE,Bus 164 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 164 sera déviée : les arrêts situés entre Mairie de Colombes et Robert Schuman ne seront plus desservis en direction de Argenteuil – Collège Claude Monet. Quand : à partir du samedi 8 juin 2024, jusqu'au lundi 10 juin 2024. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",
