Disruption ID,Begin,End,Last Update,Cause,Severity,Title,Message,Tags
16e2bea6-1d0c-11ef-98ab-0a58a9feac02,20240530T040000,20240615T230000,20240528T180523,PERTURBATION,INFORMATION,Travaux - du 30/05 au 15/06/24 - lignes R2N et R2S,"<p>Travaux - lignes R2N et R2S<br>Du 30/05/24 au 15/06/2024 - 24h/24h<br>En raison des travaux d’extension du réseau de chauffage urbain de la rue de Fourqueux et la rue Jean Jaurès à Saint-Germain-en-Laye. <br>Les arrêts suivants ne seront pas desservis : « Place Sainte Catherine » (R2N et R2S), « Jaurès » (R2N et R2S), « Caraman » (R2S), « Boufflers » (R2S), « Marie Curie » (R2S). <br>Veuillez-vous reporter aux arrêts « Caraman » (R2N), « Boufflers » (R2N), « Galliéni » (R3N et R3S).<br>Nous vous prions de bien vouloir nous excuser pour la gêne occasionnée.</p>",
e78a2ce4-1e3b-11ef-98ab-0a58a9feac02,20240604T000000,20240630T180000,20240530T062010,PERTURBATION,INFORMATION,Nouvel arrêt à Orly,"<p>A partir du 4 juin 2024 00h00 l’arrêt Orly 1,2,3 est définitivement déplacé dans la nouvelle gare routière<br>quai C4.</p>",
2461864a-1e5e-11ef-bc03-0a58a9feac02,20240601T060000,20240601T220000,20240530T102515,PERTURBATION,INFORMATION,Perturbations - Ligne 10 - le samedi 1er juin 2024,"<p>Le samedi 1er juin 2024 de 6h à 22h - ligne 10 <br>En raison de la fête du quartier sur la rue du Port-Marly à Marly-le-Roi, la ligne 10 sera déviée. <br>Arrêts non desservis : ""Mairie de Marly"" et ""Collège Louis Lumière""<br>Terminus à l'arrêt ""Gare de Marly-le-Roi - Parvis""</p>",
2d448fb4-1e5e-11ef-96a1-0a58a9feac02,20240601T060000,20240601T220000,20240530T102530,PERTURBATION,INFORMATION,Perturbations - lignes 9 et 11 - le 01/06/2024,"<p>Le samedi 1er juin 2024 de 6h à 22h<br>En raison de la fête du quartier sur la rue des Poteries à Marly-le-Roi, les lignes 9 et 11 seront déviées. <br>Les arrêts suivants ne seront pas desservis :<br>« Les Poteries » (lignes 9 et 11) , « Gaillon » (lignes 9 et 11) , « Les Bas Picards » (lignes 9 et 11) , « Bas Roi » (ligne 11 dans les deux sens) et « Gare de Mareil-Marly » (ligne 11 dans les deux sens)<br>Veuillez vous reporter à l'arrêt ""Rue des entrées"".</p>",
38b9f84e-1e67-11ef-bc03-0a58a9feac02,20240610T220000,20240629T070000,20240530T113019,PERTURBATION,INFORMATION,Travaux Epinay-sur-Orge,"<p>En raison de travaux sur le pont SNCF, Route de Corbeil sur la commune d’Épinay-sur-Orge, une déviation est mise en place et les arrêts La Rivière et Saint-Laurent (lignes 107,108) ne sont pas desservis :<br>Les nuits du 10, 11, 12, 13, 14, 17, 18, 19, 20, 24, 25, 26, 27 et 28 juin 2024 de 22h à 7h.</p>",
9e2d5c3e-1e94-11ef-9544-0a58a9feac02,20240602T060000,20240602T190000,20240530T165513,PERTURBATION,INFORMATION,Montmorency - Perturbation - L1514,"<p>En raison de la fermeture de la Rue du Général Leclerc à Eaubonne, les arrêts « Jeanne d’Arc », « La Sablière », « Chaussée Jules César » et « Gare d’Ermont Eaubonne » ne seront pas desservis dans les deux sens de direction : <br>Le dimanche 2 juin 2024  de 7h30 à 18h30.<br>Veuillez différer vos déplacements dans la mesure du possible.</p>",
171399fc-1f57-11ef-96a1-0a58a9feac02,20240604T050000,20240915T235900,20240531T160723,INFORMATION,INFORMATION,Bus 480 (SGO) - Aéroport d'Orly 1-2-3 - Nouvel emplacement,<p><strong><u>Bus 480 (SGO) - Aéroport d'Orly 1-2-3 - Nouvel emplacement :</u></strong><br><i>A partir du 4 Juin 2024.</i><br><br>Votre arrêt de bus est <strong>déplacé au quai C-1 de la nouvelle gare routière de l'aéroport d'Orly 1-2-3.</strong><br><br>Merci de votre compréhension.<br>&nbsp;</p>,Actualité
