Disruption ID,Begin,End,Last Update,Cause,Severity,Title,Message,Tags
de256b70-1c3b-11ef-96a1-0a58a9feac02,20240604T231500,20240605T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
de256b70-1c3b-11ef-96a1-0a58a9feac02,20240605T231500,20240606T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
de256b70-1c3b-11ef-96a1-0a58a9feac02,20240606T231500,20240607T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
de256b70-1c3b-11ef-96a1-0a58a9feac02,20240607T231500,20240608T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
de256b70-1c3b-11ef-96a1-0a58a9feac02,20240610T231500,20240611T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
de256b70-1c3b-11ef-96a1-0a58a9feac02,20240611T231500,20240612T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
de256b70-1c3b-11ef-96a1-0a58a9feac02,20240612T231500,20240613T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
de256b70-1c3b-11ef-96a1-0a58a9feac02,20240613T231500,20240614T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
de256b70-1c3b-11ef-96a1-0a58a9feac02,20240614T231500,20240615T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
de256b70-1c3b-11ef-96a1-0a58a9feac02,20240617T231500,20240618T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
