Disruption ID,Begin,End,Last Update,Cause,Severity,Title,Message,Tags
ab76d2d6-1bff-11ef-9544-0a58a9feac02,20240607T223000,20240608T020000,20240527T100357,TRAVAUX,PERTURBEE,Ligne E : Haussmann - Chelles-G. du 13/05 au 7/06,"<p>P&#233;riode : &#224;&#160; partir de 22h30<br><br>Dates : du lundi 13 mai au vendredi 7 juin, sauf les week-ends et le lundi 20 mai<br><br>Le trafic est interrompu entre Haussmann - Gare Saint-Lazare et Chelles - Gournay.<br>Le dernier train HOCI de Chelles-Gournay vers Haussmann - Gare Saint-Lazare est &#224; 22h15.<br>Le dernier train COHI de Haussmann - Gare Saint-Lazare vers Chelles-Gournay est &#224; 22h58.<br><br>Un service de bus de remplacement est mis en place :<br>- De Chelles-Gournay &#224; Paris Gare de l'Est,<br>- De Paris, rejoignez par la ligne 5  du m&#233;tro Bobigny Pablo Picasso d'o&#249; partent les bus &#224; destination de Chelles-Gournay.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.</p>",Actualité
f225743a-1bff-11ef-9544-0a58a9feac02,20240610T221500,20240611T014500,20240527T100556,TRAVAUX,PERTURBEE,Ligne E : Haussmann - Chelles 10 et 11/06,"<p>P&#233;riode : &#224; partir de 22h15<br><br>Dates : lundi 10 et mardi 11 juin<br><br>Le trafic est interrompu entre Haussmann - Gare Saint-Lazare et Chelles - Gournay.<br>Le dernier train HOCI de Chelles-Gournay vers Haussmann - Gare Saint-Lazare est &#224; 22h00.<br>Le dernier train COHI de Haussmann - Gare Saint-Lazare vers Chelles-Gournay est &#224; 22h43.<br><br>Un service de bus de remplacement est mis en place :<br>- De Chelles-Gournay &#224; Paris Gare de l'Est,<br>- De Paris, rejoignez par la ligne 5  du m&#233;tro Bobigny Pablo Picasso d'o&#249; partent les bus &#224; destination de Chelles-Gournay.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.</p>",Actualité
f225743a-1bff-11ef-9544-0a58a9feac02,20240611T221500,20240612T014500,20240527T100556,TRAVAUX,PERTURBEE,Ligne E : Haussmann - Chelles 10 et 11/06,"<p>P&#233;riode : &#224; partir de 22h15<br><br>Dates : lundi 10 et mardi 11 juin<br><br>Le trafic est interrompu entre Haussmann - Gare Saint-Lazare et Chelles - Gournay.<br>Le dernier train HOCI de Chelles-Gournay vers Haussmann - Gare Saint-Lazare est &#224; 22h00.<br>Le dernier train COHI de Haussmann - Gare Saint-Lazare vers Chelles-Gournay est &#224; 22h43.<br><br>Un service de bus de remplacement est mis en place :<br>- De Chelles-Gournay &#224; Paris Gare de l'Est,<br>- De Paris, rejoignez par la ligne 5  du m&#233;tro Bobigny Pablo Picasso d'o&#249; partent les bus &#224; destination de Chelles-Gournay.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.</p>",Actualité
1c0a1e86-1c00-11ef-96a1-0a58a9feac02,20240612T223000,20240613T015000,20240527T100706,TRAVAUX,PERTURBEE,Ligne E : Haussmann - Chelles-G. du 12 au 14/06,"<p>P&#233;riode : &#224; partir de 22h30<br><br>Dates : du mercredi 12 au vendredi 14 juin<br><br>Le trafic est interrompu entre Haussmann - Gare Saint-Lazare et Chelles - Gournay.<br>Le dernier train HOCI de Chelles-Gournay vers Haussmann - Gare Saint-Lazare est &#224; 22h15.<br>Le dernier train COHI de Haussmann - Gare Saint-Lazare vers Chelles-Gournay est &#224; 22h58.<br></p><p><br></p><p>Un service de bus de remplacement est mis en place :<br>- De Chelles-Gournay &#224; Paris Gare de l'Est,<br>- De Paris, rejoignez par la ligne 5  du m&#233;tro Bobigny Pablo Picasso d'o&#249; partent les bus &#224; destination de Chelles-Gournay.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
1c0a1e86-1c00-11ef-96a1-0a58a9feac02,20240613T223000,20240614T015000,20240527T100706,TRAVAUX,PERTURBEE,Ligne E : Haussmann - Chelles-G. du 12 au 14/06,"<p>P&#233;riode : &#224; partir de 22h30<br><br>Dates : du mercredi 12 au vendredi 14 juin<br><br>Le trafic est interrompu entre Haussmann - Gare Saint-Lazare et Chelles - Gournay.<br>Le dernier train HOCI de Chelles-Gournay vers Haussmann - Gare Saint-Lazare est &#224; 22h15.<br>Le dernier train COHI de Haussmann - Gare Saint-Lazare vers Chelles-Gournay est &#224; 22h58.<br></p><p><br></p><p>Un service de bus de remplacement est mis en place :<br>- De Chelles-Gournay &#224; Paris Gare de l'Est,<br>- De Paris, rejoignez par la ligne 5  du m&#233;tro Bobigny Pablo Picasso d'o&#249; partent les bus &#224; destination de Chelles-Gournay.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
1c0a1e86-1c00-11ef-96a1-0a58a9feac02,20240614T223000,20240615T015000,20240527T100706,TRAVAUX,PERTURBEE,Ligne E : Haussmann - Chelles-G. du 12 au 14/06,"<p>P&#233;riode : &#224; partir de 22h30<br><br>Dates : du mercredi 12 au vendredi 14 juin<br><br>Le trafic est interrompu entre Haussmann - Gare Saint-Lazare et Chelles - Gournay.<br>Le dernier train HOCI de Chelles-Gournay vers Haussmann - Gare Saint-Lazare est &#224; 22h15.<br>Le dernier train COHI de Haussmann - Gare Saint-Lazare vers Chelles-Gournay est &#224; 22h58.<br></p><p><br></p><p>Un service de bus de remplacement est mis en place :<br>- De Chelles-Gournay &#224; Paris Gare de l'Est,<br>- De Paris, rejoignez par la ligne 5  du m&#233;tro Bobigny Pablo Picasso d'o&#249; partent les bus &#224; destination de Chelles-Gournay.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br></p>",Actualité
105ac904-1c01-11ef-9544-0a58a9feac02,20240617T223000,20240618T015000,20240527T101356,TRAVAUX,PERTURBEE,Ligne E : Haussmann - Chelles-G. du 17/06 au 19/07,"<p>P&#233;riode : &#224; partir de 22h30<br><br>Dates : du lundi 17 juin au vendredi 19 juillet, sauf week-ends et vendredi 21 juin<br><br>Le trafic est interrompu entre Haussmann - Gare Saint-Lazare et Chelles-Gournay.<br>Le dernier train HOCI de Chelles-Gournay vers Haussmann - Gare Saint-Lazare est &#224; 22h15.<br>Le dernier train COHI de Haussmann - Gare Saint-Lazare vers Chelles-Gournay est &#224; 22h58.<br><br>Un service de bus de remplacement est mis en place :<br>- De Chelles-Gournay &#224; Paris Gare de l'Est,<br>- De Paris, rejoignez par la ligne 5  du m&#233;tro Bobigny Pablo Picasso d'o&#249; partent les bus &#224; destination de Chelles-Gournay.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br><br>Motif : travaux.<br></p>",Actualité
105ac904-1c01-11ef-9544-0a58a9feac02,20240618T223000,20240619T015000,20240527T101356,TRAVAUX,PERTURBEE,Ligne E : Haussmann - Chelles-G. du 17/06 au 19/07,"<p>P&#233;riode : &#224; partir de 22h30<br><br>Dates : du lundi 17 juin au vendredi 19 juillet, sauf week-ends et vendredi 21 juin<br><br>Le trafic est interrompu entre Haussmann - Gare Saint-Lazare et Chelles-Gournay.<br>Le dernier train HOCI de Chelles-Gournay vers Haussmann - Gare Saint-Lazare est &#224; 22h15.<br>Le dernier train COHI de Haussmann - Gare Saint-Lazare vers Chelles-Gournay est &#224; 22h58.<br><br>Un service de bus de remplacement est mis en place :<br>- De Chelles-Gournay &#224; Paris Gare de l'Est,<br>- De Paris, rejoignez par la ligne 5  du m&#233;tro Bobigny Pablo Picasso d'o&#249; partent les bus &#224; destination de Chelles-Gournay.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br><br>Motif : travaux.<br></p>",Actualité
105ac904-1c01-11ef-9544-0a58a9feac02,20240619T223000,20240620T015000,20240527T101356,TRAVAUX,PERTURBEE,Ligne E : Haussmann - Chelles-G. du 17/06 au 19/07,"<p>P&#233;riode : &#224; partir de 22h30<br><br>Dates : du lundi 17 juin au vendredi 19 juillet, sauf week-ends et vendredi 21 juin<br><br>Le trafic est interrompu entre Haussmann - Gare Saint-Lazare et Chelles-Gournay.<br>Le dernier train HOCI de Chelles-Gournay vers Haussmann - Gare Saint-Lazare est &#224; 22h15.<br>Le dernier train COHI de Haussmann - Gare Saint-Lazare vers Chelles-Gournay est &#224; 22h58.<br><br>Un service de bus de remplacement est mis en place :<br>- De Chelles-Gournay &#224; Paris Gare de l'Est,<br>- De Paris, rejoignez par la ligne 5  du m&#233;tro Bobigny Pablo Picasso d'o&#249; partent les bus &#224; destination de Chelles-Gournay.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br><br>Motif : travaux.<br></p>",Actualité
105ac904-1c01-11ef-9544-0a58a9feac02,20240620T223000,20240621T015000,20240527T101356,TRAVAUX,PERTURBEE,Ligne E : Haussmann - Chelles-G. du 17/06 au 19/07,"<p>P&#233;riode : &#224; partir de 22h30<br><br>Dates : du lundi 17 juin au vendredi 19 juillet, sauf week-ends et vendredi 21 juin<br><br>Le trafic est interrompu entre Haussmann - Gare Saint-Lazare et Chelles-Gournay.<br>Le dernier train HOCI de Chelles-Gournay vers Haussmann - Gare Saint-Lazare est &#224; 22h15.<br>Le dernier train COHI de Haussmann - Gare Saint-Lazare vers Chelles-Gournay est &#224; 22h58.<br><br>Un service de bus de remplacement est mis en place :<br>- De Chelles-Gournay &#224; Paris Gare de l'Est,<br>- De Paris, rejoignez par la ligne 5  du m&#233;tro Bobigny Pablo Picasso d'o&#249; partent les bus &#224; destination de Chelles-Gournay.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br><br>Motif : travaux.<br></p>",Actualité
