Disruption ID,Begin,End,Last Update,Cause,Severity,Title,Message,Tags
01036420-1c3d-11ef-bc03-0a58a9feac02,20240212T220000,20240229T210255,20240527T172300,TRAVAUX,PERTURBEE,Ligne R Interruption Paris - Montereau 26/01-5/07,<p>P&#233;riode : &#224; partir de 23h15.<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 1er mai (f&#233;ri&#233;) et le 21 juin (f&#234;te de la musique).  <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montereau.</p><p>Un service de bus de remplacement est mis en place au d&#233;part des gares.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter (X) de votre ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux de maintenance.<br><br><br></p>,Actualité
01036420-1c3d-11ef-bc03-0a58a9feac02,20240213T000000,20240229T164210,20240527T172300,TRAVAUX,PERTURBEE,Ligne R Interruption Paris - Montereau 26/01-5/07,<p>P&#233;riode : &#224; partir de 23h15.<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 1er mai (f&#233;ri&#233;) et le 21 juin (f&#234;te de la musique).  <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montereau.</p><p>Un service de bus de remplacement est mis en place au d&#233;part des gares.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter (X) de votre ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux de maintenance.<br><br><br></p>,Actualité
01036420-1c3d-11ef-bc03-0a58a9feac02,20240213T220000,20240229T210325,20240527T172300,TRAVAUX,PERTURBEE,Ligne R Interruption Paris - Montereau 26/01-5/07,<p>P&#233;riode : &#224; partir de 23h15.<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 1er mai (f&#233;ri&#233;) et le 21 juin (f&#234;te de la musique).  <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montereau.</p><p>Un service de bus de remplacement est mis en place au d&#233;part des gares.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter (X) de votre ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux de maintenance.<br><br><br></p>,Actualité
01036420-1c3d-11ef-bc03-0a58a9feac02,20240214T000000,20240229T164152,20240527T172300,TRAVAUX,PERTURBEE,Ligne R Interruption Paris - Montereau 26/01-5/07,<p>P&#233;riode : &#224; partir de 23h15.<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 1er mai (f&#233;ri&#233;) et le 21 juin (f&#234;te de la musique).  <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montereau.</p><p>Un service de bus de remplacement est mis en place au d&#233;part des gares.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter (X) de votre ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux de maintenance.<br><br><br></p>,Actualité
01036420-1c3d-11ef-bc03-0a58a9feac02,20240214T220000,20240229T210259,20240527T172300,TRAVAUX,PERTURBEE,Ligne R Interruption Paris - Montereau 26/01-5/07,<p>P&#233;riode : &#224; partir de 23h15.<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 1er mai (f&#233;ri&#233;) et le 21 juin (f&#234;te de la musique).  <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montereau.</p><p>Un service de bus de remplacement est mis en place au d&#233;part des gares.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter (X) de votre ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux de maintenance.<br><br><br></p>,Actualité
01036420-1c3d-11ef-bc03-0a58a9feac02,20240215T000000,20240229T164144,20240527T172300,TRAVAUX,PERTURBEE,Ligne R Interruption Paris - Montereau 26/01-5/07,<p>P&#233;riode : &#224; partir de 23h15.<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 1er mai (f&#233;ri&#233;) et le 21 juin (f&#234;te de la musique).  <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montereau.</p><p>Un service de bus de remplacement est mis en place au d&#233;part des gares.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter (X) de votre ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux de maintenance.<br><br><br></p>,Actualité
01036420-1c3d-11ef-bc03-0a58a9feac02,20240215T220000,20240229T210313,20240527T172300,TRAVAUX,PERTURBEE,Ligne R Interruption Paris - Montereau 26/01-5/07,<p>P&#233;riode : &#224; partir de 23h15.<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 1er mai (f&#233;ri&#233;) et le 21 juin (f&#234;te de la musique).  <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montereau.</p><p>Un service de bus de remplacement est mis en place au d&#233;part des gares.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter (X) de votre ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux de maintenance.<br><br><br></p>,Actualité
01036420-1c3d-11ef-bc03-0a58a9feac02,20240216T000000,20240229T164151,20240527T172300,TRAVAUX,PERTURBEE,Ligne R Interruption Paris - Montereau 26/01-5/07,<p>P&#233;riode : &#224; partir de 23h15.<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 1er mai (f&#233;ri&#233;) et le 21 juin (f&#234;te de la musique).  <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montereau.</p><p>Un service de bus de remplacement est mis en place au d&#233;part des gares.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter (X) de votre ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux de maintenance.<br><br><br></p>,Actualité
01036420-1c3d-11ef-bc03-0a58a9feac02,20240216T220000,20240229T210303,20240527T172300,TRAVAUX,PERTURBEE,Ligne R Interruption Paris - Montereau 26/01-5/07,<p>P&#233;riode : &#224; partir de 23h15.<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 1er mai (f&#233;ri&#233;) et le 21 juin (f&#234;te de la musique).  <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montereau.</p><p>Un service de bus de remplacement est mis en place au d&#233;part des gares.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter (X) de votre ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux de maintenance.<br><br><br></p>,Actualité
01036420-1c3d-11ef-bc03-0a58a9feac02,20240219T000000,20240229T164150,20240527T172300,TRAVAUX,PERTURBEE,Ligne R Interruption Paris - Montereau 26/01-5/07,<p>P&#233;riode : &#224; partir de 23h15.<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 1er mai (f&#233;ri&#233;) et le 21 juin (f&#234;te de la musique).  <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montereau.</p><p>Un service de bus de remplacement est mis en place au d&#233;part des gares.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter (X) de votre ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux de maintenance.<br><br><br></p>,Actualité
