Disruption ID,Begin,End,Last Update,Cause,Severity,Title,Message,Tags
ddbdb714-1c3b-11ef-96a1-0a58a9feac02,20240408T231500,20240409T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
ddbdb714-1c3b-11ef-96a1-0a58a9feac02,20240409T231500,20240410T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
ddbdb714-1c3b-11ef-96a1-0a58a9feac02,20240410T231500,20240411T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
ddbdb714-1c3b-11ef-96a1-0a58a9feac02,20240411T231500,20240412T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
ddbdb714-1c3b-11ef-96a1-0a58a9feac02,20240412T231500,20240413T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
ddbdb714-1c3b-11ef-96a1-0a58a9feac02,20240415T231500,20240416T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
ddbdb714-1c3b-11ef-96a1-0a58a9feac02,20240416T231500,20240417T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
ddbdb714-1c3b-11ef-96a1-0a58a9feac02,20240417T231500,20240418T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
ddbdb714-1c3b-11ef-96a1-0a58a9feac02,20240418T231500,20240419T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
ddbdb714-1c3b-11ef-96a1-0a58a9feac02,20240419T231500,20240420T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
ddbdb714-1c3b-11ef-96a1-0a58a9feac02,20240422T231500,20240423T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
ddbdb714-1c3b-11ef-96a1-0a58a9feac02,20240423T231500,20240424T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
ddbdb714-1c3b-11ef-96a1-0a58a9feac02,20240424T231500,20240425T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
ddbdb714-1c3b-11ef-96a1-0a58a9feac02,20240425T231500,20240426T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
ddbdb714-1c3b-11ef-96a1-0a58a9feac02,20240426T231500,20240427T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
ddbdb714-1c3b-11ef-96a1-0a58a9feac02,20240429T231500,20240430T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
ddbdb714-1c3b-11ef-96a1-0a58a9feac02,20240430T231500,20240501T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
de256b70-1c3b-11ef-96a1-0a58a9feac02,20240502T231500,20240503T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
de256b70-1c3b-11ef-96a1-0a58a9feac02,20240503T231500,20240504T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
de256b70-1c3b-11ef-96a1-0a58a9feac02,20240506T231500,20240507T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
de256b70-1c3b-11ef-96a1-0a58a9feac02,20240507T231500,20240508T021500,20240527T171452,TRAVAUX,PERTURBEE,RER D Paris Melun/Corbeil interruption 03/05-05/07,"<p>P&#233;riode : Au d&#233;part de Paris Gare de Lyon &#224; partir de 22h35 ainsi que 22h00 au d&#233;part de Melun et Corbeil-Essonnes.</p><p><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris Gare de Lyon et Melun et entre Paris Gare de Lyon et Corbeil-Essonnes.<br><br>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter ( X ) de votre Ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité
