Disruption ID,Begin,End,Last Update,Cause,Severity,Title,Message,Tags,LastUpdate,PreviousEnd,TimeBetween
0853a92e-1ff3-11ef-bc03-0a58a9feac02,2024-02-21T10:04:00.000+01:00,2024-07-01T02:45:00.000+02:00,20240601T104334,TRAVAUX,BLOQUANTE,Bus 82 : Travaux - Arrêt(s) non desservi(s),"<p>L’arrêt Général Gouraud de la ligne 82 n'est pas desservi en direction de Luxembourg. Reprise estimée : lundi 1 juillet 2024, à partir de 02h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",,2024-06-01T10:43:34.000+02:00,2024-02-21T10:00:00.000+01:00,240
1eeb9f0e-00bb-11ef-8953-0a58a9feac02,2024-02-22T15:00:00.000+01:00,2024-07-28T23:00:00.000+02:00,20240422T171515,PERTURBATION,PERTURBEE,Prolongation de déviation,"<p>En raison de travaux rue Montmélian à Samoreau, l'arrêt Les Coudreaux est déplacé rue des Danjoux.</p>",,2024-04-22T17:15:15.000+02:00,2024-02-22T10:00:00.000+01:00,18000
85ac5b4a-1234-11ef-a3a9-0a58a9feac02,2024-02-23T10:48:00.000+01:00,2024-07-01T03:45:00.000+02:00,20240514T225706,TRAVAUX,BLOQUANTE,Bus 302 : Travaux - Arrêt(s) non desservi(s),"<p>La ligne 302 est déviée : les arrêts situés entre La Plaine - Stade de France RER et Rue de l'Union ne sont plus desservis en direction de La Courneuve – 6 Routes. Reprise estimée : lundi 1 juillet 2024, à partir de 03h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",,2024-05-14T22:57:06.000+02:00,2024-02-23T10:00:00.000+01:00,2880
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-02-25T07:00:00.000+01:00,2024-02-25T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00,2024-02-24T10:00:00.000+01:00,75600
39c70734-1be9-11ef-8504-0a58a9feac02,2024-02-26T00:00:00.000+01:00,2024-02-29T15:51:57.000+01:00,20240527T072318,TRAVAUX,PERTURBEE,RER D : interruption Paris Nord  Creil 03/05 05/07,"<p>P&#233;riode : &#224; partir de 23h15<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet 2024 sauf le 1er- 8- 9- 20 mai f&#233;ri&#233;s et le 21 juin (f&#234;te de la musique).&#160;<br><br>Le trafic est interrompu entre Paris Gare du Nord et Creil.<br></p><p><br>Un service de bus de remplacement est mis en place &#224; St-Denis-Universit&#233;, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Veuillez emprunter les m&#233;tros ligne 2 et ligne 13 pour vous rendre &#224; Saint-Denis Universit&#233;.</p><p><br></p><p>Pour plus d'information consulter le fil Twitter (X) de votre ligne.<br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance.<br><br><br></p>",Actualité,2024-05-27T07:23:18.000+02:00,2024-02-25T10:00:00.000+01:00,50400
a77ac4fc-d4cf-11ee-a8b0-0a58a9feac02,2024-02-26T18:48:00.000+01:00,2024-11-30T23:59:00.000+01:00,20240404T172957,TRAVAUX,PERTURBEE,⚠️Déviation - Lignes E2 et N134 - Du 26 février 2024 jusqu’à la fin des travaux,"<p>⚠️Déviation - Lignes E2 et N134 - Du 26 février 2024 jusqu’à la fin des travaux</p><p>&nbsp;</p><p>En raison de la fermeture de la rue de Concy à Montgeron, les lignes N134 et E2 sont déviées dans les deux sens de la circulation.</p><p><strong>❌Les arrêts Clos des peintres, Chalandray et Rue de la tour ne seront pas desservis</strong></p><p><strong>✅Report aux arrêts provisoire clos des peintres et rue de la tour</strong><br>&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée</p>",Actualité,2024-04-04T17:29:57.000+02:00,2024-02-26T10:00:00.000+01:00,31680
01036420-1c3d-11ef-bc03-0a58a9feac02,2024-02-27T22:00:00.000+01:00,2024-02-29T21:03:11.000+01:00,20240527T172300,TRAVAUX,PERTURBEE,Ligne R Interruption Paris - Montereau 26/01-5/07,<p>P&#233;riode : &#224; partir de 23h15.<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 1er mai (f&#233;ri&#233;) et le 21 juin (f&#234;te de la musique).  <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montereau.</p><p>Un service de bus de remplacement est mis en place au d&#233;part des gares.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter (X) de votre ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux de maintenance.<br><br><br></p>,Actualité,2024-05-27T17:23:00.000+02:00,2024-02-27T10:00:00.000+01:00,43200
01036420-1c3d-11ef-bc03-0a58a9feac02,2024-02-28T22:00:00.000+01:00,2024-02-29T21:02:59.000+01:00,20240527T172300,TRAVAUX,PERTURBEE,Ligne R Interruption Paris - Montereau 26/01-5/07,<p>P&#233;riode : &#224; partir de 23h15.<br><br>Dates : Du lundi au vendredi jusqu'au 5 juillet except&#233; le 1er mai (f&#233;ri&#233;) et le 21 juin (f&#234;te de la musique).  <br><br>Le trafic est interrompu entre Paris Gare de Lyon et Montereau.</p><p>Un service de bus de remplacement est mis en place au d&#233;part des gares.</p><p><br></p><p>Retrouvez toutes les informations sur le fil Twitter (X) de votre ligne.<br></p><p><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br></p><p><br>Motif : travaux de maintenance.<br><br><br></p>,Actualité,2024-05-27T17:23:00.000+02:00,2024-02-28T10:00:00.000+01:00,43200
f1fb3bb4-d705-11ee-a63a-0a58a9feac02,2024-02-29T15:00:00.000+01:00,2024-06-21T18:00:00.000+02:00,20240405T153932,PERTURBATION,PERTURBEE,PROLONGEMENT DES TRAVAUX A CLAYE-SOUILLY,"<p>Prolongement jusqu’au vendredi 21 juin 2024 inclus<br>En raison de travaux, la rue de Souilly est fermée à la circulation. Une déviation est mise en place par la rue Alexandre Chatrian.<br>Par conséquent, l’arrêt «&nbsp;Victor Drouet » ne sera pas desservie dans les deux sens.<br>Un arrêt provisoire est mis en place au début de la rue A.Chatrian (poteaux provisoires).<br>L’arrêt «&nbsp;La Rosée&nbsp;» en direction de Meaux sera déplacé juste en face de l’autre en direction de Roissypôle.<br>Nous vous prions de bien vouloir nous excuser pour la gêne occasionnée.</p>",,2024-04-05T15:39:32.000+02:00,2024-02-29T10:00:00.000+01:00,18000
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-01T07:00:00.000+01:00,2024-03-01T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00,2024-03-01T02:15:00.000+01:00,17100
c95cc092-1be8-11ef-8504-0a58a9feac02,2024-03-01T22:50:00.000+01:00,2024-03-02T02:50:00.000+01:00,20240527T072009,TRAVAUX,PERTURBEE,RER D : Paris Lyon - Villeneuve du 26/02 au 05/07,"<p>P&#233;riode : &#224; partir de 22h50<br><br>Dates : du lundi au vendredi, du 26 f&#233;vrier au 5 juillet, sauf le 1er mai f&#233;ri&#233; et le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris gare de Lyon et Villeneuve-Saint-Georges.</p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Du 27 Mai au 21 Juin 2024, le 1er train au d&#233;part de Melun (DOCA d&#233;part 4h03) est d&#233;tourn&#233; via Corbeil-Essonnes et ne marquera pas l'arr&#234;t en gare de Vert de Maisons.</p><p>&#160;<br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité,2024-05-27T07:20:09.000+02:00,2024-03-01T10:00:00.000+01:00,46200
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-02T07:00:00.000+01:00,2024-03-02T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00,2024-03-02T02:15:00.000+01:00,17100
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-03T07:00:00.000+01:00,2024-03-03T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00,2024-03-02T10:00:00.000+01:00,75600
70b078b8-cccd-11ee-8b7b-0a58a9feac02,2024-03-04T00:00:00.000+01:00,2024-07-10T23:59:00.000+02:00,20240404T172141,TRAVAUX,PERTURBEE,⚠️Déviation - Ligne 34B - Du 04 mars 2024 au 10 juillet 2024,<p>⚠️Déviation - Ligne 34B - Du 04 mars 2024 au 10 juillet 2024</p><p>&nbsp;</p><p>En raison de travaux sur l’avenue de G. Leclerc de la commune Bernay-Vilbert la ligne 34B est déviée dans les deux sens de circulation <strong>pour les courses desservant Bernay-Vilbert l'après-midi.</strong></p><p><strong>❌L’arrêt Salle de fête ne sera pas desservi</strong></p><p><strong>✅Report au 10 route de Vilbert (au niveau du cimetière)</strong><br>&nbsp;</p><p>Veuillez nous excuser de la gêne occasionnée</p>,Actualité,2024-04-04T17:21:41.000+02:00,2024-03-03T10:00:00.000+01:00,50400
c95cc092-1be8-11ef-8504-0a58a9feac02,2024-03-05T22:50:00.000+01:00,2024-03-06T02:50:00.000+01:00,20240527T072009,TRAVAUX,PERTURBEE,RER D : Paris Lyon - Villeneuve du 26/02 au 05/07,"<p>P&#233;riode : &#224; partir de 22h50<br><br>Dates : du lundi au vendredi, du 26 f&#233;vrier au 5 juillet, sauf le 1er mai f&#233;ri&#233; et le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris gare de Lyon et Villeneuve-Saint-Georges.</p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Du 27 Mai au 21 Juin 2024, le 1er train au d&#233;part de Melun (DOCA d&#233;part 4h03) est d&#233;tourn&#233; via Corbeil-Essonnes et ne marquera pas l'arr&#234;t en gare de Vert de Maisons.</p><p>&#160;<br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité,2024-05-27T07:20:09.000+02:00,2024-03-05T10:00:00.000+01:00,46200
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-06T07:00:00.000+01:00,2024-03-06T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00,2024-03-06T02:15:00.000+01:00,17100
50b2e26e-db99-11ee-a7f9-0a58a9feac02,2024-03-06T10:08:00.000+01:00,2024-07-05T18:30:00.000+02:00,20240402T183229,PERTURBATION,PERTURBEE,Transdev STBC - Ligne 8 - Déviation,"<p>En raison de travaux de voirie Avenue du Général de Gaulle à Chelles,<br>Les arrêts Jules Ferry, Martyrs, Grande Prairie et Sylvie ne seront pas desservis dans les deux sens ainsi que l’arrêt Gasnier Guy direction Gare de Vaires :<br>Du mercredi 6 mars 2024 au 5 juillet 2024 de 7h30 à 9h30 et de 15h30 à 18h30.<br>Veuillez vous reporter aux arrêts Vieux Moulin et Maison de l’Emploi de la ligne 1.<br>Nous vous prions de bien vouloir nous excuser pour la gêne occasionnée.</p>",,2024-04-02T18:32:29.000+02:00,2024-03-06T10:00:00.000+01:00,480
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-07T07:00:00.000+01:00,2024-03-07T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00,2024-03-07T02:15:00.000+01:00,17100
c95cc092-1be8-11ef-8504-0a58a9feac02,2024-03-07T22:50:00.000+01:00,2024-03-08T02:50:00.000+01:00,20240527T072009,TRAVAUX,PERTURBEE,RER D : Paris Lyon - Villeneuve du 26/02 au 05/07,"<p>P&#233;riode : &#224; partir de 22h50<br><br>Dates : du lundi au vendredi, du 26 f&#233;vrier au 5 juillet, sauf le 1er mai f&#233;ri&#233; et le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris gare de Lyon et Villeneuve-Saint-Georges.</p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Du 27 Mai au 21 Juin 2024, le 1er train au d&#233;part de Melun (DOCA d&#233;part 4h03) est d&#233;tourn&#233; via Corbeil-Essonnes et ne marquera pas l'arr&#234;t en gare de Vert de Maisons.</p><p>&#160;<br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité,2024-05-27T07:20:09.000+02:00,2024-03-07T10:00:00.000+01:00,46200
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-08T07:00:00.000+01:00,2024-03-08T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00,2024-03-08T02:15:00.000+01:00,17100
612f8846-1441-11ef-98ab-0a58a9feac02,2024-03-08T10:12:00.000+01:00,2024-11-21T02:45:00.000+01:00,20240517T133410,TRAVAUX,BLOQUANTE,Bus 395 : Travaux - Arrêt(s) non desservi(s),"<p>L’arrêt Réaumur de la ligne 395 n'est pas desservi en direction de Antony <RER>. Reprise estimée : jeudi 21 novembre 2024, à partir de 02h00. Raison : travaux.<br><a href='http://www.ratp.fr'>Plus d'informations sur le site ratp.fr</a></p>",,2024-05-17T13:34:10.000+02:00,2024-03-08T10:00:00.000+01:00,720
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-09T07:00:00.000+01:00,2024-03-09T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00,2024-03-09T02:15:00.000+01:00,17100
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-10T07:00:00.000+01:00,2024-03-10T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00,2024-03-09T10:00:00.000+01:00,75600
9eac3870-dd39-11ee-a039-0a58a9feac02,2024-03-11T06:00:00.000+01:00,2024-06-07T17:00:00.000+02:00,20240408T122352,PERTURBATION,INFORMATION,Travaux - Report Arrêt Val André - Ligne Express1,"\"<p>#Travaux #LigneExpress1 #Ligne18S<br>À partir du 11 mars 2024 et pour une durée de 13 semaines (environ jusqu'au 07 juin 2024),&nbsp;<br>En raison des travaux de requalification de la voirie sur la contre-allée de l'avenue de Saint-Germain au Port-Marly, l'arrêt \"\"Val André\"\" des lignes Express1 et 18S est reporté à 90m au n°23 N13","Port-Marly.</p>\"",2024-04-08T12:23:52.000+02:00,2024-03-10T10:00:00.000+01:00,72000
c95cc092-1be8-11ef-8504-0a58a9feac02,2024-03-11T22:50:00.000+01:00,2024-03-12T02:50:00.000+01:00,20240527T072009,TRAVAUX,PERTURBEE,RER D : Paris Lyon - Villeneuve du 26/02 au 05/07,"<p>P&#233;riode : &#224; partir de 22h50<br><br>Dates : du lundi au vendredi, du 26 f&#233;vrier au 5 juillet, sauf le 1er mai f&#233;ri&#233; et le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris gare de Lyon et Villeneuve-Saint-Georges.</p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Du 27 Mai au 21 Juin 2024, le 1er train au d&#233;part de Melun (DOCA d&#233;part 4h03) est d&#233;tourn&#233; via Corbeil-Essonnes et ne marquera pas l'arr&#234;t en gare de Vert de Maisons.</p><p>&#160;<br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité,2024-05-27T07:20:09.000+02:00,2024-03-11T10:00:00.000+01:00,46200
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-12T07:00:00.000+01:00,2024-03-12T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00,2024-03-12T02:15:00.000+01:00,17100
c95cc092-1be8-11ef-8504-0a58a9feac02,2024-03-12T22:50:00.000+01:00,2024-03-13T02:50:00.000+01:00,20240527T072009,TRAVAUX,PERTURBEE,RER D : Paris Lyon - Villeneuve du 26/02 au 05/07,"<p>P&#233;riode : &#224; partir de 22h50<br><br>Dates : du lundi au vendredi, du 26 f&#233;vrier au 5 juillet, sauf le 1er mai f&#233;ri&#233; et le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris gare de Lyon et Villeneuve-Saint-Georges.</p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Du 27 Mai au 21 Juin 2024, le 1er train au d&#233;part de Melun (DOCA d&#233;part 4h03) est d&#233;tourn&#233; via Corbeil-Essonnes et ne marquera pas l'arr&#234;t en gare de Vert de Maisons.</p><p>&#160;<br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité,2024-05-27T07:20:09.000+02:00,2024-03-12T10:00:00.000+01:00,46200
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-13T07:00:00.000+01:00,2024-03-13T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00,2024-03-13T02:15:00.000+01:00,17100
56eb5846-e16b-11ee-8b9b-0a58a9feac02,2024-03-13T19:49:00.000+01:00,2024-09-30T23:59:00.000+02:00,20240531T183257,TRAVAUX,PERTURBEE,"⚠️Déviation - Lignes 402, 420, 510, 510P, DM4 -À compter du 13 mars 2024 jusqu’au 30 septembre 2024","\"<p>⚠️Déviation - Lignes 402, 420, 510, 510P, DM4 -À compter du 13 mars 2024 jusqu’au 30 septembre 2024</p><p>&nbsp;</p><p>En raison de travaux à Grigny, la desserte des lignes est modifiée:</p><p><strong>❌L’arrêt Le Damier ne sera pas desservi:</strong></p><p><strong>402: En direction du Coudray-Montceaux</strong></p><p><strong>420: En direction de la gare d</strong><span style=\"\"background-color:rgb(251",159,2024-05-31T18:32:57.000+02:00,2024-03-13T10:00:00.000+01:00,35340
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-14T07:00:00.000+01:00,2024-03-14T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00,2024-03-14T02:15:00.000+01:00,17100
c95cc092-1be8-11ef-8504-0a58a9feac02,2024-03-14T22:50:00.000+01:00,2024-03-15T02:50:00.000+01:00,20240527T072009,TRAVAUX,PERTURBEE,RER D : Paris Lyon - Villeneuve du 26/02 au 05/07,"<p>P&#233;riode : &#224; partir de 22h50<br><br>Dates : du lundi au vendredi, du 26 f&#233;vrier au 5 juillet, sauf le 1er mai f&#233;ri&#233; et le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris gare de Lyon et Villeneuve-Saint-Georges.</p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Du 27 Mai au 21 Juin 2024, le 1er train au d&#233;part de Melun (DOCA d&#233;part 4h03) est d&#233;tourn&#233; via Corbeil-Essonnes et ne marquera pas l'arr&#234;t en gare de Vert de Maisons.</p><p>&#160;<br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité,2024-05-27T07:20:09.000+02:00,2024-03-14T10:00:00.000+01:00,46200
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-15T07:00:00.000+01:00,2024-03-15T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00,2024-03-15T02:15:00.000+01:00,17100
c95cc092-1be8-11ef-8504-0a58a9feac02,2024-03-15T22:50:00.000+01:00,2024-03-16T02:50:00.000+01:00,20240527T072009,TRAVAUX,PERTURBEE,RER D : Paris Lyon - Villeneuve du 26/02 au 05/07,"<p>P&#233;riode : &#224; partir de 22h50<br><br>Dates : du lundi au vendredi, du 26 f&#233;vrier au 5 juillet, sauf le 1er mai f&#233;ri&#233; et le 21 juin (f&#234;te de la musique).<br><br>Le trafic est interrompu entre Paris gare de Lyon et Villeneuve-Saint-Georges.</p><p>Un service de bus de remplacement est mis en place, avec desserte des gares interm&#233;diaires.</p><p><br></p><p>Du 27 Mai au 21 Juin 2024, le 1er train au d&#233;part de Melun (DOCA d&#233;part 4h03) est d&#233;tourn&#233; via Corbeil-Essonnes et ne marquera pas l'arr&#234;t en gare de Vert de Maisons.</p><p>&#160;<br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux.<br><br><br></p>",Actualité,2024-05-27T07:20:09.000+02:00,2024-03-15T10:00:00.000+01:00,46200
e046aa18-6d90-11ee-86fe-0a58a9feac02,2024-03-16T07:00:00.000+01:00,2024-03-16T10:00:00.000+01:00,20240404T151526,PERTURBATION,PERTURBEE,⚠️Prolongation -Ligne 8 - Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00,"\"<p>⚠️Prolongation -Ligne 8 - <span style=\"\"color:#1B2B39;\"\">Du mercredi 16 Février 2022 au Mardi 9 Juillet 2024 entre 07h00 et 10h00</span></p><p>&nbsp;</p><p>En raison de travaux sur le Pont d'Argenteuil l'itinéraire de la ligne est modifié.</p><p><strong>❌Les arrêts Léon Feix",Hôtel de Ville,2024-04-04T15:15:26.000+02:00,2024-03-16T02:15:00.000+01:00,17100
